m_id,m_nLine,m_nLineA,m_nLen,m_nLenA,m_gametext
202201014,3,2,20,12,"['【仮】マイルズ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202201015,3,2,20,12,"['盗賊を捕まえよう', '', '', '', '', '', '', '', '', '', '', '']"
202201016,3,2,20,12,"['半年追ってきた盗賊は目の前だ', '', '', '', '', '', '', '', '', '', '', '']"
202201025,3,2,20,12,"['リオン卿に報告しよう', '', '', '', '', '', '', '', '', '', '', '']"
202201026,3,2,20,12,"['盗賊捕縛をリオン卿に報告しよう', '', '', '', '', '', '', '', '', '', '', '']"
202202011,3,2,20,12,"['マイルズ', '', '', '', '', '', '', '', '', '', '', '']"
202202012,3,2,20,12,"['リオン卿は何を想う', '', '', '', '', '', '', '', '', '', '', '']"
202202013,3,2,20,12,"['～トラベラーストーリー[権力]～\n盗賊を捕らえたマイルズだが、\n上司のリオン卿は冷ややかだった。\nそれでも立派な聖火騎士を目指す\nマイルズに、新たな命令が下される。', '', '', '', '', '', '', '', '', '', '', '']"
202202014,3,2,20,12,"['【仮】マイルズ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202202015,3,2,20,12,"['ヒョウチュウアカザを探そう', '', '', '', '', '', '', '', '', '', '', '']"
202202016,3,2,20,12,"['ウォーウルフに気を付けてヒョウチュウアカザを探そう', '', '', '', '', '', '', '', '', '', '', '']"
202202025,3,2,20,12,"['リオン卿に報告しよう', '', '', '', '', '', '', '', '', '', '', '']"
202202026,3,2,20,12,"['ヒョウチュウアカザをリオン卿に届けよう', '', '', '', '', '', '', '', '', '', '', '']"
202203011,3,2,20,12,"['マイルズ', '', '', '', '', '', '', '', '', '', '', '']"
202203012,3,2,20,12,"['恥さらしの息子', '', '', '', '', '', '', '', '', '', '', '']"
202203013,3,2,20,12,"['～トラベラーストーリー[権力]～\n任務を達成したにも関わらず、\nリオン卿から叱責を受けるマイルズ。\n失意の彼に、\n騎士見習いの仲間が声をかける。', '', '', '', '', '', '', '', '', '', '', '']"
202203014,3,2,20,12,"['【仮】マイルズ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202203015,3,2,20,12,"['呼び出しに応じよう', '', '', '', '', '', '', '', '', '', '', '']"
202203016,3,2,20,12,"['リオン卿の呼び出しに応じて酒場の横へ行こう', '', '', '', '', '', '', '', '', '', '', '']"
202204011,3,2,20,12,"['マイルズ', '', '', '', '', '', '', '', '', '', '', '']"
202204012,3,2,20,12,"['真実を前に、僕は逃げない', '', '', '', '', '', '', '', '', '', '', '']"
202204013,3,2,20,12,"['～トラベラーストーリー[権力]～\nマイルズは、父を尊敬しながらも、\nその汚名を知っていた。\n彼の本当の目的は、父が何をしたのか、\n真実を突き止めることにあった。', '', '', '', '', '', '', '', '', '', '', '']"
202204014,3,2,20,12,"['【仮】マイルズ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202204015,3,2,20,12,"['父の話しを聞く・１', '', '', '', '', '', '', '', '', '', '', '']"
202204016,3,2,20,12,"['聖火騎士団の人に真相を聞いてみよう', '', '', '', '', '', '', '', '', '', '', '']"
202204025,3,2,20,12,"['父の話しを聞く・２', '', '', '', '', '', '', '', '', '', '', '']"
202204026,3,2,20,12,"['聖火騎士団の人に目撃者を聞いてみよう', '', '', '', '', '', '', '', '', '', '', '']"
202204035,3,2,20,12,"['父の話しを聞く・３', '', '', '', '', '', '', '', '', '', '', '']"
202204036,3,2,20,12,"['聖火騎士団の人に手掛かりをもらおう', '', '', '', '', '', '', '', '', '', '', '']"
202204045,3,2,20,12,"['目撃者に会いに行こう', '', '', '', '', '', '', '', '', '', '', '']"
202204046,3,2,20,12,"['目撃者に会って真相を知ろう', '', '', '', '', '', '', '', '', '', '', '']"
202301011,3,2,20,12,"['ルーセッタ', '', '', '', '', '', '', '', '', '', '', '']"
202301012,3,2,20,12,"['白銀の弓', '', '', '', '', '', '', '', '', '', '', '']"
202301013,3,2,20,12,"['～トラベラーストーリー[権力]～\n幼そうな外見とは裏腹に、\n卓越した狩りの技術を持つルーセッタ。\n仕事を終えたばかりの彼女に\n【ヴァローレ】の人々が\n新たな仕事を依頼する。', '', '', '', '', '', '', '', '', '', '', '']"
202301014,3,2,20,12,"['【仮】ルーセッタ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202301015,3,2,20,12,"['街道の魔物を狩れ', '', '', '', '', '', '', '', '', '', '', '']"
202301016,3,2,20,12,"['街道に現れた魔物を狩ろう', '', '', '', '', '', '', '', '', '', '', '']"
202301025,3,2,20,12,"['魔物の倒し方を教えろ', '', '', '', '', '', '', '', '', '', '', '']"
202301026,3,2,20,12,"['村人に魔物の対応策を教えよう', '', '', '', '', '', '', '', '', '', '', '']"
202302011,3,2,20,12,"['ルーセッタ', '', '', '', '', '', '', '', '', '', '', '']"
202302012,3,2,20,12,"['殲滅の矢', '', '', '', '', '', '', '', '', '', '', '']"
202302013,3,2,20,12,"['～トラベラーストーリー[権力]～\nルーセッタは、凄腕の狩人の集団\n“白銀の弓”の生き残りだった。\n団の再建を誓う彼女の元に、\nまたも仕事の依頼が舞い込んでくる。', '', '', '', '', '', '', '', '', '', '', '']"
202302014,3,2,20,12,"['【仮】ルーセッタ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202302015,3,2,20,12,"['ダンジョンの魔物を狩れ', '', '', '', '', '', '', '', '', '', '', '']"
202302016,3,2,20,12,"['ダンジョンに現れた魔物から村人を助けよう', '', '', '', '', '', '', '', '', '', '', '']"
202303011,3,2,20,12,"['ルーセッタ', '', '', '', '', '', '', '', '', '', '', '']"
202303012,3,2,20,12,"['森の王', '', '', '', '', '', '', '', '', '', '', '']"
202303013,3,2,20,12,"['～トラベラーストーリー[権力]～\n再会した兄貴分のジョナサンから、\n仇である“森の王”が現れたことを\n教えられたルーセッタ。\n成長を遂げた彼女は、ジョナサンを\n手助けしたいと考えていた。', '', '', '', '', '', '', '', '', '', '', '']"
202303014,3,2,20,12,"['【仮】ルーセッタ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202303015,3,2,20,12,"['急いで村に戻れ', '', '', '', '', '', '', '', '', '', '', '']"
202303016,3,2,20,12,"['急いで村に戻ろう', '', '', '', '', '', '', '', '', '', '', '']"
202303025,3,2,20,12,"['兄貴に合流しろ', '', '', '', '', '', '', '', '', '', '', '']"
202303026,3,2,20,12,"['兄貴ところに向かおう', '', '', '', '', '', '', '', '', '', '', '']"
202303035,3,2,20,12,"['兄貴を村まで運べ', '', '', '', '', '', '', '', '', '', '', '']"
202303036,3,2,20,12,"['兄貴を連れて村まで帰ろう', '', '', '', '', '', '', '', '', '', '', '']"
202304011,3,2,20,12,"['ルーセッタ', '', '', '', '', '', '', '', '', '', '', '']"
202304012,3,2,20,12,"['絶対に守り抜く', '', '', '', '', '', '', '', '', '', '', '']"
202304013,3,2,20,12,"['～トラベラーストーリー[権力]～\nルーセッタは、深手を負った\nジョナサンから、“森の王”を\n討伐するための情報を託された。\n彼女は“森の王”との決戦に挑む。', '', '', '', '', '', '', '', '', '', '', '']"
202304014,3,2,20,12,"['【仮】ルーセッタ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202304015,3,2,20,12,"['森の王を倒せ', '', '', '', '', '', '', '', '', '', '', '']"
202304016,3,2,20,12,"['弱点は氷だ森の王を倒そう', '', '', '', '', '', '', '', '', '', '', '']"
202304025,3,2,20,12,"['兄貴に報告', '', '', '', '', '', '', '', '', '', '', '']"
202304026,3,2,20,12,"['宿屋の兄貴に報告しよう', '', '', '', '', '', '', '', '', '', '', '']"
202401011,3,2,20,12,"['ヴィルヘルミナ', '', '', '', '', '', '', '', '', '', '', '']"
202401012,3,2,20,12,"['子供たちと共に生きる', '', '', '', '', '', '', '', '', '', '', '']"
202401013,3,2,20,12,"['～トラベラーストーリー[富]～\nふたりの子供を育てるため、\n仕事に励む狩人ヴィルヘルミナ。\n今日も今日とて魔物狩りに向かう。', '', '', '', '', '', '', '', '', '', '', '']"
202401014,3,2,20,12,"['【仮】ヴィルヘルミナ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202401015,3,2,20,12,"['【仮】ヴィルヘルミナ 1章 タスク1目標', '', '', '', '', '', '', '', '', '', '', '']"
202401016,3,2,20,12,"['【仮】ヴィルヘルミナ 1章 タスク1概要', '', '', '', '', '', '', '', '', '', '', '']"
202401025,3,2,20,12,"['【仮】ヴィルヘルミナ 1章 タスク2目標', '', '', '', '', '', '', '', '', '', '', '']"
202401026,3,2,20,12,"['【仮】ヴィルヘルミナ 1章 タスク2概要', '', '', '', '', '', '', '', '', '', '', '']"
202402011,3,2,20,12,"['ヴィルヘルミナ', '', '', '', '', '', '', '', '', '', '', '']"
202402012,3,2,20,12,"['ドレファンドの女神像', '', '', '', '', '', '', '', '', '', '', '']"
202402013,3,2,20,12,"['～トラベラーストーリー[富]～\n【ミステルトス】に、\n祭りの時期が近づいていた。\nヴィルヘルミナは、女神像の修復に\n必要な材料を集めるため、\n魔物狩りに向かうことになる。', '', '', '', '', '', '', '', '', '', '', '']"
202402014,3,2,20,12,"['【仮】ヴィルヘルミナ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202402015,3,2,20,12,"['【仮】ヴィルヘルミナ 2章 タスク1目標', '', '', '', '', '', '', '', '', '', '', '']"
202402016,3,2,20,12,"['【仮】ヴィルヘルミナ 2章 タスク1概要', '', '', '', '', '', '', '', '', '', '', '']"
202402025,3,2,20,12,"['【仮】ヴィルヘルミナ 2章 タスク2目標', '', '', '', '', '', '', '', '', '', '', '']"
202402026,3,2,20,12,"['【仮】ヴィルヘルミナ 2章 タスク2概要', '', '', '', '', '', '', '', '', '', '', '']"
202403011,3,2,20,12,"['ヴィルヘルミナ', '', '', '', '', '', '', '', '', '', '', '']"
202403012,3,2,20,12,"['ろくでなし', '', '', '', '', '', '', '', '', '', '', '']"
202403013,3,2,20,12,"['～トラベラーストーリー[富]～\nヴィルヘルミナの夫は、\n借金を作るだけ作って逃げ出した。\nそのろくでなしが戻ってきた\nと聞いた彼女は、気を悪くしながら\n今日も仕事に励む。', '', '', '', '', '', '', '', '', '', '', '']"
202403014,3,2,20,12,"['【仮】ヴィルヘルミナ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202403015,3,2,20,12,"['【仮】ヴィルヘルミナ 3章 タスク1目標', '', '', '', '', '', '', '', '', '', '', '']"
202403016,3,2,20,12,"['【仮】ヴィルヘルミナ 3章 タスク1概要', '', '', '', '', '', '', '', '', '', '', '']"
202403025,3,2,20,12,"['【仮】ヴィルヘルミナ 3章 タスク2目標', '', '', '', '', '', '', '', '', '', '', '']"
202403026,3,2,20,12,"['【仮】ヴィルヘルミナ 3章 タスク2概要', '', '', '', '', '', '', '', '', '', '', '']"
202404011,3,2,20,12,"['ヴィルヘルミナ', '', '', '', '', '', '', '', '', '', '', '']"
202404012,3,2,20,12,"['夫婦の決意', '', '', '', '', '', '', '', '', '', '', '']"
202404013,3,2,20,12,"['～トラベラーストーリー[富]～\nヴィルヘルミナが助けた相手は、\nろくでなしの夫ロルフだった。\n冷たくあしらわれたロルフは、\n１人狩りに向かったのだった。', '', '', '', '', '', '', '', '', '', '', '']"
202404014,3,2,20,12,"['【仮】ヴィルヘルミナ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202404015,3,2,20,12,"['【仮】ヴィルヘルミナ 4章 タスク1目標', '', '', '', '', '', '', '', '', '', '', '']"
202404016,3,2,20,12,"['【仮】ヴィルヘルミナ 4章 タスク1概要', '', '', '', '', '', '', '', '', '', '', '']"
202404025,3,2,20,12,"['【仮】ヴィルヘルミナ 4章 タスク2目標', '', '', '', '', '', '', '', '', '', '', '']"
202404026,3,2,20,12,"['【仮】ヴィルヘルミナ 4章 タスク2概要', '', '', '', '', '', '', '', '', '', '', '']"
202501011,3,2,20,12,"['アズライト', '', '', '', '', '', '', '', '', '', '', '']"
202501012,3,2,20,12,"['女怪盗', '', '', '', '', '', '', '', '', '', '', '']"
202501013,3,2,20,12,"['【仮】アズライトあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
202501014,3,2,20,12,"['【仮】アズライト受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202501015,3,2,20,12,"['ペンダントを取り戻そう', '', '', '', '', '', '', '', '', '', '', '']"
202501016,3,2,20,12,"['崖タウンで金貸しを探す', '', '', '', '', '', '', '', '', '', '', '']"
202501025,3,2,20,12,"['子供を保護しよう', '', '', '', '', '', '', '', '', '', '', '']"
202501026,3,2,20,12,"['崖タウンで逃げた子供を探す', '', '', '', '', '', '', '', '', '', '', '']"
202502011,3,2,20,12,"['アズライト', '', '', '', '', '', '', '', '', '', '', '']"
202502012,3,2,20,12,"['子供を盗め', '', '', '', '', '', '', '', '', '', '', '']"
202502013,3,2,20,12,"['【仮】アズライトあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
202502014,3,2,20,12,"['【仮】アズライト受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202502015,3,2,20,12,"['注文書を手に入れよう', '', '', '', '', '', '', '', '', '', '', '']"
202502016,3,2,20,12,"['崖タウンでベネットの部下を探す', '', '', '', '', '', '', '', '', '', '', '']"
202502025,3,2,20,12,"['酒場主人に注文書を渡す', '', '', '', '', '', '', '', '', '', '', '']"
202502026,3,2,20,12,"['崖タウンで酒場主人に注文書を渡す', '', '', '', '', '', '', '', '', '', '', '']"
202503011,3,2,20,12,"['アズライト', '', '', '', '', '', '', '', '', '', '', '']"
202503012,3,2,20,12,"['怪盗の過去', '', '', '', '', '', '', '', '', '', '', '']"
202503013,3,2,20,12,"['【仮】アズライトあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
202503014,3,2,20,12,"['【仮】アズライト受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202503015,3,2,20,12,"['子供を保護しよう', '', '', '', '', '', '', '', '', '', '', '']"
202503016,3,2,20,12,"['崖タウンでベネット屋敷に行く', '', '', '', '', '', '', '', '', '', '', '']"
202504011,3,2,20,12,"['アズライト', '', '', '', '', '', '', '', '', '', '', '']"
202504012,3,2,20,12,"['大怪盗アズライト', '', '', '', '', '', '', '', '', '', '', '']"
202504013,3,2,20,12,"['【仮】アズライトあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
202504014,3,2,20,12,"['【仮】アズライト受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202504015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
202504016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
202601011,3,2,20,12,"['ヘルガ', '', '', '', '', '', '', '', '', '', '', '']"
202601012,3,2,20,12,"['女運搬屋', '', '', '', '', '', '', '', '', '', '', '']"
202601013,3,2,20,12,"['【仮】ヘルガあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
202601014,3,2,20,12,"['【仮】ヘルガ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202601015,3,2,20,12,"['ワインを探そう', '', '', '', '', '', '', '', '', '', '', '']"
202601016,3,2,20,12,"['崖タウンで行商人からワインを入手する', '', '', '', '', '', '', '', '', '', '', '']"
202601025,3,2,20,12,"['グレゴリーに会いに行こう', '', '', '', '', '', '', '', '', '', '', '']"
202601026,3,2,20,12,"['崖タウンでグレゴリーに会う', '', '', '', '', '', '', '', '', '', '', '']"
202602011,3,2,20,12,"['ヘルガ', '', '', '', '', '', '', '', '', '', '', '']"
202602012,3,2,20,12,"['ロック商会とグレゴリー商会', '', '', '', '', '', '', '', '', '', '', '']"
202602013,3,2,20,12,"['【仮】ヘルガあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
202602014,3,2,20,12,"['【仮】ヘルガ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
202602015,3,2,20,12,"['石材を集めよう', '', '', '', '', '', '', '', '', '', '', '']"
202602016,3,2,20,12,"['崖フィールドで石材を入手する', '', '', '', '', '', '', '', '', '', '', '']"
202602025,3,2,20,12,"['トニーのもとに行こう', '', '', '', '', '', '', '', '', '', '', '']"
