m_id,m_EffectLabel,m_EffectCategory,m_EffectAsset,m_SpawnMax,m_LoopEffect,m_Enemy,m_PossibleReverse,m_Color
421,PC_HIT_SWORD_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordL_Single_Shot_A.Eff_Btl_PC_SwordL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
422,PC_HIT_SWORD_SINGLE_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordXL_Single_Shot_A.Eff_Btl_PC_SwordXL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
423,PC_HIT_SWORD_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordM_All_Shot_A.Eff_Btl_PC_SwordM_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
424,PC_HIT_SWORD_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordL_All_Shot_A.Eff_Btl_PC_SwordL_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
425,PC_HIT_SWORD_ALL_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordXL_All_Shot_A.Eff_Btl_PC_SwordXL_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
426,PC_HIT_AXE_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeM_Single_Shot_A.Eff_Btl_PC_AxeM_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
427,PC_HIT_AXE_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeL_Single_Shot_A.Eff_Btl_PC_AxeL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
428,PC_HIT_AXE_SINGKE_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeXL_Single_Shot_A.Eff_Btl_PC_AxeXL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
429,PC_HIT_AXE_ALL_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeS_All_Shot_A.Eff_Btl_PC_AxeS_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
430,PC_HIT_AXE_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeM_All_Shot_A.Eff_Btl_PC_AxeM_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
431,PC_HIT_AXE_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeL_All_Shot_A.Eff_Btl_PC_AxeL_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
432,PC_HIT_AXE_ALL_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeXL_All_Shot_A.Eff_Btl_PC_AxeXL_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
433,PC_HIT_DAGGER_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerM_Single_Shot_A.Eff_Btl_PC_DaggerM_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
434,PC_HIT_DAGGER_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerL_Single_Shot_A.Eff_Btl_PC_DaggerL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
435,PC_HIT_DAGGER_SINGLE_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerXL_Single_Shot_A.Eff_Btl_PC_DaggerXL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
436,PC_HIT_DAGGER_ALL_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerS_All_Shot_A.Eff_Btl_PC_DaggerS_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
437,PC_HIT_DAGGER_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerM_All_Shot_A.Eff_Btl_PC_DaggerM_All_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
438,PC_HIT_DAGGER_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerL_All_Shot_A.Eff_Btl_PC_DaggerL_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
439,PC_HIT_DAGGER_ALL_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerXL_All_Shot_A.Eff_Btl_PC_DaggerXL_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
440,PC_HIT_STAFF_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Staff/Eff_Btl_PC_StaffM_Single_Shot_A.Eff_Btl_PC_StaffM_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
441,PC_HIT_STAFF_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Staff/Eff_Btl_PC_StaffL_Single_Shot_A.Eff_Btl_PC_StaffL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
442,PC_HIT_STAFF_SINGLE_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Staff/Eff_Btl_PC_StaffXL_Single_Shot_A.Eff_Btl_PC_StaffXL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
443,PC_HIT_STAFF_ALL_S,6,None,0,194,194,194,"[1.0, 1.0, 1.0]"
444,PC_HIT_STAFF_ALL_M,6,None,0,194,194,194,"[1.0, 1.0, 1.0]"
445,PC_HIT_STAFF_ALL_L,6,None,0,194,194,194,"[1.0, 1.0, 1.0]"
446,PC_HIT_STAFF_ALL_LL,6,None,0,194,194,194,"[1.0, 1.0, 1.0]"
447,PC_HIT_BOW_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowM_Single_Shot_A.Eff_Btl_PC_BowM_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
448,PC_HIT_BOW_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowL_Single_Shot_A.Eff_Btl_PC_BowL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
449,PC_HIT_BOW_SINGLE_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowXL_Single_Shot_A.Eff_Btl_PC_BowXL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
450,PC_HIT_BOW_ALL_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowS_All_Shot_A.Eff_Btl_PC_BowS_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
451,PC_HIT_BOW_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowM_All_Shot_A.Eff_Btl_PC_BowM_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
452,PC_HIT_BOW_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowL_All_Shot_A.Eff_Btl_PC_BowL_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
453,PC_HIT_BOW_ALL_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowXL_All_Shot_A.Eff_Btl_PC_BowXL_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
454,PC_HIT_SPEAR_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearL_Single_Shot_A.Eff_Btl_PC_SpearL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
455,PC_HIT_SPEAR_SINGLE_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearXL_Single_Shot_A.Eff_Btl_PC_SpearXL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
456,PC_HIT_SPEAR_ALL_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearS_All_Shot_A.Eff_Btl_PC_SpearS_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
457,PC_HIT_SPEAR_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearM_All_Shot_A.Eff_Btl_PC_SpearM_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
458,PC_HIT_SPEAR_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearL_All_Shot_A.Eff_Btl_PC_SpearL_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
459,PC_HIT_SPEAR_ALL_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearXL_All_Shot_A.Eff_Btl_PC_SpearXL_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
460,PC_TRJ_BOOK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/book/Eff_Btl_PC_BookTrail_Single_Shot_A.Eff_Btl_PC_BookTrail_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
461,PC_HIT_BOOK_SINGLE_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/book/Eff_Btl_PC_BookS_Single_Shot_A.Eff_Btl_PC_BookS_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
462,PC_HIT_BOOK_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/book/Eff_Btl_PC_BookM_Single_Shot_A.Eff_Btl_PC_BookM_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
463,PC_HIT_BOOK_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/book/Eff_Btl_PC_BookL_Single_Shot_A.Eff_Btl_PC_BookL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
464,PC_HIT_BOOK_SINGLE_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/book/Eff_Btl_PC_BookXL_Single_Shot_A.Eff_Btl_PC_BookXL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
465,PC_HIT_BOOK_ALL_S,6,None,0,194,194,194,"[1.0, 1.0, 1.0]"
466,PC_HIT_BOOK_ALL_M,6,None,0,194,194,194,"[1.0, 1.0, 1.0]"
467,PC_HIT_BOOK_ALL_L,6,None,0,194,194,194,"[1.0, 1.0, 1.0]"
468,PC_HIT_BOOK_ALL_LL,6,None,0,194,194,194,"[1.0, 1.0, 1.0]"
469,PC_TRJ_FAN,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanTrail_Single_Shot_A.Eff_Btl_PC_FanTrail_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
470,PC_HIT_FAN_SINGLE_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanS_Single_Shot_A.Eff_Btl_PC_FanS_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
471,PC_HIT_FAN_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanM_Single_Shot_A.Eff_Btl_PC_FanM_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
472,PC_HIT_FAN_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanL_Single_Shot_A.Eff_Btl_PC_FanL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
473,PC_HIT_FAN_SINGLE_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanXL_Single_Shot_A.Eff_Btl_PC_FanXL_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
474,PC_HIT_FAN_ALL_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanS_All_Shot_A.Eff_Btl_PC_FanS_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
475,PC_HIT_FAN_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanM_All_Shot_A.Eff_Btl_PC_FanM_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
476,PC_HIT_FAN_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanL_All_Shot_A.Eff_Btl_PC_FanL_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
477,PC_HIT_FAN_ALL_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanXL_All_Shot_A.Eff_Btl_PC_FanXL_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
478,ENEMY_HIT_SWORD_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordM_Single_Shot_A.Eff_Btl_PC_SwordM_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
479,ENEMY_HIT_SWORD_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordL_Single_Shot_A.Eff_Btl_PC_SwordL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
480,ENEMY_HIT_SWORD_SINGLE_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordXL_Single_Shot_A.Eff_Btl_PC_SwordXL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
481,ENEMY_HIT_SWORD_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordM_All_Shot_A.Eff_Btl_PC_SwordM_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
482,ENEMY_HIT_SWORD_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordL_All_Shot_A.Eff_Btl_PC_SwordL_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
483,ENEMY_HIT_SWORD_ALL_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordXL_All_Shot_A.Eff_Btl_PC_SwordXL_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
484,ENEMY_HIT_AXE_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeM_Single_Shot_A.Eff_Btl_PC_AxeM_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
485,ENEMY_HIT_AXE_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeL_Single_Shot_A.Eff_Btl_PC_AxeL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
486,ENEMY_HIT_AXE_SINGKE_XL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeXL_Single_Shot_A.Eff_Btl_PC_AxeXL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
487,ENEMY_HIT_AXE_ALL_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeS_All_Shot_A.Eff_Btl_PC_AxeS_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
488,ENEMY_HIT_AXE_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeM_All_Shot_A.Eff_Btl_PC_AxeM_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
489,ENEMY_HIT_AXE_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeL_All_Shot_A.Eff_Btl_PC_AxeL_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
490,ENEMY_HIT_AXE_ALL_XL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeXL_All_Shot_A.Eff_Btl_PC_AxeXL_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
491,ENEMY_HIT_DAGGER_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerM_Single_Shot_A.Eff_Btl_PC_DaggerM_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
492,ENEMY_HIT_DAGGER_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerL_Single_Shot_A.Eff_Btl_PC_DaggerL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
493,ENEMY_HIT_DAGGER_SINGLE_XL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerXL_Single_Shot_A.Eff_Btl_PC_DaggerXL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
494,ENEMY_HIT_DAGGER_ALL_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerS_All_Shot_A.Eff_Btl_PC_DaggerS_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
495,ENEMY_HIT_DAGGER_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerM_All_Shot_A.Eff_Btl_PC_DaggerM_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
496,ENEMY_HIT_DAGGER_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerL_All_Shot_A.Eff_Btl_PC_DaggerL_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
497,ENEMY_HIT_DAGGER_ALL_XL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerXL_All_Shot_A.Eff_Btl_PC_DaggerXL_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
498,ENEMY_HIT_STAFF_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Staff/Eff_Btl_PC_StaffM_Single_Shot_A.Eff_Btl_PC_StaffM_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
499,ENEMY_HIT_STAFF_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Staff/Eff_Btl_PC_StaffL_Single_Shot_A.Eff_Btl_PC_StaffL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
500,ENEMY_HIT_STAFF_SINGLE_XL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Staff/Eff_Btl_PC_StaffXL_Single_Shot_A.Eff_Btl_PC_StaffXL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
501,ENEMY_HIT_STAFF_ALL_S,6,None,0,194,195,195,"[1.0, 1.0, 1.0]"
502,ENEMY_HIT_STAFF_ALL_M,6,None,0,194,195,195,"[1.0, 1.0, 1.0]"
503,ENEMY_HIT_STAFF_ALL_L,6,None,0,194,195,195,"[1.0, 1.0, 1.0]"
504,ENEMY_HIT_STAFF_ALL_XL,6,None,0,194,195,195,"[1.0, 1.0, 1.0]"
505,ENEMY_HIT_BOW_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowM_Single_Shot_A.Eff_Btl_PC_BowM_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
506,ENEMY_HIT_BOW_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowL_Single_Shot_A.Eff_Btl_PC_BowL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
507,ENEMY_HIT_BOW_SINGLE_XL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowXL_Single_Shot_A.Eff_Btl_PC_BowXL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
508,ENEMY_HIT_BOW_ALL_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowS_All_Shot_A.Eff_Btl_PC_BowS_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
509,ENEMY_HIT_BOW_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowM_All_Shot_A.Eff_Btl_PC_BowM_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
510,ENEMY_HIT_BOW_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowL_All_Shot_A.Eff_Btl_PC_BowL_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
511,ENEMY_HIT_BOW_ALL_XL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowXL_All_Shot_A.Eff_Btl_PC_BowXL_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
512,ENEMY_HIT_SPEAR_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearL_Single_Shot_A.Eff_Btl_PC_SpearL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
513,ENEMY_HIT_SPEAR_SINGLE_XL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearXL_Single_Shot_A.Eff_Btl_PC_SpearXL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
514,ENEMY_HIT_SPEAR_ALL_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearS_All_Shot_A.Eff_Btl_PC_SpearS_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
515,ENEMY_HIT_SPEAR_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearM_All_Shot_A.Eff_Btl_PC_SpearM_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
516,ENEMY_HIT_SPEAR_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearL_All_Shot_A.Eff_Btl_PC_SpearL_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
517,ENEMY_HIT_SPEAR_ALL_XL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearXL_All_Shot_A.Eff_Btl_PC_SpearXL_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
518,ENEMY_TRJ_BOOK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/book/Eff_Btl_PC_BookTrail_Single_Shot_A.Eff_Btl_PC_BookTrail_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
519,ENEMY_HIT_BOOK_SINGLE_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/book/Eff_Btl_PC_BookS_Single_Shot_A.Eff_Btl_PC_BookS_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
520,ENEMY_HIT_BOOK_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/book/Eff_Btl_PC_BookM_Single_Shot_A.Eff_Btl_PC_BookM_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
521,ENEMY_HIT_BOOK_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/book/Eff_Btl_PC_BookL_Single_Shot_A.Eff_Btl_PC_BookL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
522,ENEMY_HIT_BOOK_SINGLE_XL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/book/Eff_Btl_PC_BookXL_Single_Shot_A.Eff_Btl_PC_BookXL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
523,ENEMY_HIT_BOOK_ALL_S,6,None,0,194,195,195,"[1.0, 1.0, 1.0]"
524,ENEMY_HIT_BOOK_ALL_M,6,None,0,194,195,195,"[1.0, 1.0, 1.0]"
525,ENEMY_HIT_BOOK_ALL_L,6,None,0,194,195,195,"[1.0, 1.0, 1.0]"
526,ENEMY_HIT_BOOK_ALL_XL,6,None,0,194,195,195,"[1.0, 1.0, 1.0]"
527,ENEMY_TRJ_FAN,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanTrail_Single_Shot_A.Eff_Btl_PC_FanTrail_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
528,ENEMY_HIT_FAN_SINGLE_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanS_Single_Shot_A.Eff_Btl_PC_FanS_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
529,ENEMY_HIT_FAN_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanM_Single_Shot_A.Eff_Btl_PC_FanM_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
530,ENEMY_HIT_FAN_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanL_Single_Shot_A.Eff_Btl_PC_FanL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
531,ENEMY_HIT_FAN_SINGLE_XL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanXL_Single_Shot_A.Eff_Btl_PC_FanXL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
532,ENEMY_HIT_FAN_ALL_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanS_All_Shot_A.Eff_Btl_PC_FanS_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
533,ENEMY_HIT_FAN_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanM_All_Shot_A.Eff_Btl_PC_FanM_All_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
