m_id,m_Category,m_Grade,m_DisplayOrder,m_HideAchieved,m_HideCondAchieved,m_HideAfterAquired,m_OpenCondAchieve,m_OpenCondQuest,m_OpenCondOther,m_Title,m_Description,m_ConditionID,m_AddInfluence,m_RewardType,m_RewardItemId,m_RewardItemNum,m_RewardOption0,m_LimitedTimeId,m_LimitedStartTimestamp,m_LimitedEndTimestamp,m_AfterAchieveLimitNum,m_LimitNumHide
702,2,2,21144,194,194,194,701,0,0,111922,116923,90672,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
703,2,1,21145,195,194,194,0,0,90829,111923,116924,90673,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
704,2,1,21146,194,194,194,703,0,0,111924,116925,90674,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
705,2,2,21147,194,194,194,704,0,0,111925,116926,90675,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
706,2,1,21148,195,194,194,0,0,90830,111926,116927,90676,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
707,2,1,21149,194,194,194,706,0,0,111927,116928,90677,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
708,2,2,21150,194,194,194,707,0,0,111928,116929,90678,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
709,2,1,21151,195,194,194,0,0,90831,111929,116930,90679,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
710,2,1,21152,194,194,194,709,0,0,111930,116931,90680,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
711,2,2,21153,194,194,194,710,0,0,111931,116932,90681,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
712,2,1,21154,195,194,194,0,0,90832,111932,116933,90682,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
713,2,1,21155,194,194,194,712,0,0,111933,116934,90683,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
714,2,2,21156,194,194,194,713,0,0,111934,116935,90684,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
715,2,1,21157,195,194,194,0,0,90833,111935,116936,90685,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
716,2,1,21158,194,194,194,715,0,0,111936,116937,90686,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
717,2,2,21159,194,194,194,716,0,0,111937,116938,90687,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
718,2,1,21160,195,194,194,0,0,90834,111938,116939,90688,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
719,2,1,21161,194,194,194,718,0,0,111939,116940,90689,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
720,2,2,21162,194,194,194,719,0,0,111940,116941,90690,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
721,2,1,21163,195,194,194,0,0,90835,111941,116942,90691,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
722,2,1,21164,194,194,194,721,0,0,111942,116943,90692,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
723,2,2,21165,194,194,194,722,0,0,111943,116944,90693,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
724,2,1,21166,195,194,194,0,0,90836,111944,116945,90694,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
725,2,1,21167,194,194,194,724,0,0,111945,116946,90695,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
726,2,2,21168,194,194,194,725,0,0,111946,116947,90696,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
727,2,1,21169,195,194,194,0,0,90837,111947,116948,90697,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
728,2,1,21170,194,194,194,727,0,0,111948,116949,90698,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
729,2,2,21171,194,194,194,728,0,0,111949,116950,90699,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
730,2,1,21172,195,194,194,0,0,90838,111950,116951,90700,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
731,2,1,21173,194,194,194,730,0,0,111951,116952,90701,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
732,2,2,21174,194,194,194,731,0,0,111952,116953,90702,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
733,2,1,21175,195,194,194,0,0,90839,111953,116954,90703,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
734,2,1,21176,194,194,194,733,0,0,111954,116955,90704,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
735,2,2,21177,194,194,194,734,0,0,111955,116956,90705,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
736,2,1,21178,195,194,194,0,0,90840,111956,116957,90706,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
737,2,1,21179,194,194,194,736,0,0,111957,116958,90707,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
738,2,2,21180,194,194,194,737,0,0,111958,116959,90708,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
739,2,1,21181,195,194,194,0,0,90841,111959,116960,90709,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
740,2,1,21182,194,194,194,739,0,0,111960,116961,90710,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
741,2,2,21183,194,194,194,740,0,0,111961,116962,90711,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
742,2,1,21184,195,194,194,0,0,90842,111962,116963,90712,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
743,2,1,21185,194,194,194,742,0,0,111963,116964,90713,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
744,2,2,21186,194,194,194,743,0,0,111964,116965,90714,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
745,2,1,21187,195,194,194,0,0,90843,111965,116966,90715,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
746,2,1,21188,194,194,194,745,0,0,111966,116967,90716,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
747,2,2,21189,194,194,194,746,0,0,111967,116968,90717,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
748,2,1,21190,195,194,194,0,0,90844,111968,116969,90718,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
749,2,1,21191,194,194,194,748,0,0,111969,116970,90719,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
750,2,2,21192,194,194,194,749,0,0,111970,116971,90720,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
751,2,1,21193,195,194,194,0,0,90845,111971,116972,90721,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
752,2,1,21194,194,194,194,751,0,0,111972,116973,90722,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
753,2,2,21195,194,194,194,752,0,0,111973,116974,90723,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
754,2,1,21196,195,194,194,0,0,90846,111974,116975,90724,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
755,2,1,21197,194,194,194,754,0,0,111975,116976,90725,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
756,2,2,21198,194,194,194,755,0,0,111976,116977,90726,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
757,2,1,21199,195,194,194,0,0,90847,111977,116978,90727,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
758,2,1,21200,194,194,194,757,0,0,111978,116979,90728,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
759,2,2,21201,194,194,194,758,0,0,111979,116980,90729,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
760,2,1,21202,195,194,194,0,0,90848,111980,116981,90730,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
761,2,1,21203,194,194,194,760,0,0,111981,116982,90731,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
762,2,2,21204,194,194,194,761,0,0,111982,116983,90732,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
763,2,1,21205,195,194,194,0,0,90849,111983,116984,90733,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
764,2,1,21206,194,194,194,763,0,0,111984,116985,90734,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
765,2,2,21207,194,194,194,764,0,0,111985,116986,90735,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
766,2,1,21208,195,194,194,0,0,90850,111986,116987,90736,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
767,2,1,21209,194,194,194,766,0,0,111987,116988,90737,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
768,2,2,21210,194,194,194,767,0,0,111988,116989,90738,"[0, 2, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13422,2,1,21211,195,194,194,0,2186010,0,121386,121436,103760,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13423,2,1,21212,194,194,194,13422,0,0,121387,121437,103761,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13424,2,2,21213,194,194,194,13423,0,0,121388,121438,103762,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13425,2,1,21214,195,194,194,0,2186010,0,121389,121439,103763,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13426,2,1,21215,194,194,194,13425,0,0,121390,121440,103764,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13427,2,2,21216,194,194,194,13426,0,0,121391,121441,103765,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13419,2,1,21217,195,194,194,0,2186010,0,121383,121433,103757,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13420,2,1,21218,194,194,194,13419,0,0,121384,121434,103758,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13421,2,2,21219,194,194,194,13420,0,0,121385,121435,103759,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
74,3,1,31001,194,194,194,0,0,0,111324,116325,90074,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
75,3,1,31002,194,194,194,74,0,0,111325,116326,90075,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
76,3,1,31003,194,194,194,75,0,0,111326,116327,90076,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
77,3,1,31004,194,194,194,76,0,0,111327,116328,90077,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
78,3,1,31005,194,194,194,77,0,0,111328,116329,90078,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
219,3,1,31006,194,194,194,78,0,0,111329,116470,90219,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
220,3,1,31007,194,194,194,219,0,0,111330,116471,90220,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
221,3,1,31008,194,194,194,220,0,0,111331,116472,90221,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
222,3,1,31009,194,194,194,221,0,0,111472,116473,90222,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
223,3,1,31010,194,194,194,222,0,0,111473,116474,90223,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
255,3,1,31011,194,194,194,223,0,0,111505,116506,90255,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
256,3,1,31012,194,194,194,255,0,0,111506,116507,90256,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
257,3,1,31013,194,194,194,256,0,0,111507,116508,90257,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
258,3,1,31014,194,194,194,257,0,0,111508,116509,90258,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
259,3,2,31015,194,194,194,258,0,0,111509,116510,90259,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
260,3,2,31016,194,194,194,259,0,0,111510,116511,90260,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
261,3,2,31017,194,194,194,260,0,0,111511,116512,90261,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
262,3,2,31018,194,194,194,261,0,0,111512,116513,90262,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
263,3,3,31019,194,194,194,262,0,0,111513,116514,90263,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
264,3,3,31020,194,194,194,263,0,0,111514,116515,90264,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13428,3,1,39501,194,194,194,0,2186010,0,121392,121442,103766,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13429,3,1,39502,194,194,194,13428,0,0,121393,121443,103767,"[2, 2, 2]","[230, 240, 0, 0]","[50372, 50225, 0, 0]","[5, 1, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13430,3,1,39503,194,194,194,13429,0,0,121394,121444,103768,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13431,3,1,39504,194,194,194,13430,0,0,121395,121445,103769,"[2, 2, 2]","[230, 240, 0, 0]","[50372, 50222, 0, 0]","[5, 5, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13432,3,1,39505,194,194,194,13431,0,0,121396,121446,103770,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13433,3,2,39506,194,194,194,13432,0,0,121397,121447,103771,"[2, 2, 2]","[230, 240, 0, 0]","[50372, 50223, 0, 0]","[5, 5, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13434,3,2,39507,194,194,194,13433,0,0,121398,121448,103772,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13435,3,2,39508,194,194,194,13434,0,0,121399,121449,103773,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13436,3,3,39509,194,194,194,13435,0,0,121400,121450,103774,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13437,3,3,39510,194,194,194,13436,0,0,121401,121451,103775,"[0, 0, 0]","[100, 230, 0, 0]","[0, 50372, 0, 0]","[100, 10, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13438,3,2,39511,194,194,194,0,2186010,0,121402,121452,103776,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[20, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13439,3,3,39512,194,194,194,13438,0,0,121403,121453,103777,"[0, 0, 0]","[100, 230, 0, 0]","[0, 50372, 0, 0]","[100, 30, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
84,3,1,32001,194,194,194,0,0,0,111337,116335,90084,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
85,3,1,32002,194,194,194,84,0,0,111338,116336,90085,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
86,3,1,32003,194,194,194,85,0,0,111339,116337,90086,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
87,3,1,32004,194,194,194,86,0,0,111340,116338,90087,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
88,3,1,32005,194,194,194,87,0,0,111341,116339,90088,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
89,3,1,32006,194,194,194,88,0,0,111342,116340,90089,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
90,3,1,32007,194,194,194,89,0,0,111343,116341,90090,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
91,3,1,32008,194,194,194,90,0,0,111344,116342,90091,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
92,3,1,32009,194,194,194,91,0,0,111345,116343,90092,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
93,3,1,32010,194,194,194,92,0,0,111346,116344,90093,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
420,3,1,32011,194,194,194,93,0,0,111515,116516,90265,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
421,3,1,32012,194,194,194,420,0,0,111516,116517,90266,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
422,3,1,32013,194,194,194,421,0,0,111517,116518,90267,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
423,3,1,32014,194,194,194,422,0,0,111518,116519,90268,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
424,3,1,32015,194,194,194,423,0,0,111519,116520,90269,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
425,3,1,32016,194,194,194,424,0,0,111520,116521,90270,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
426,3,1,32017,194,194,194,425,0,0,111521,116522,90271,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
427,3,1,32018,194,194,194,426,0,0,111522,116523,90272,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
428,3,1,32019,194,194,194,427,0,0,111523,116524,90273,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
429,3,1,32020,194,194,194,428,0,0,111524,116525,90274,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
430,3,1,32021,194,194,194,429,0,0,111525,116526,90275,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
431,3,1,32022,194,194,194,430,0,0,111526,116527,90276,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
432,3,1,32023,194,194,194,431,0,0,111527,116528,90277,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
433,3,1,32024,194,194,194,432,0,0,111528,116529,90278,"[0, 0, 10]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
