m_id,m_Version,m_Name,m_MapID,m_ReturnMapID,m_ReturnPathActorName,m_ReturnDir,m_Kind,m_PlayBGM,m_SoundCueID,m_Skip,m_MapLoadWait,m_IgnoreCharaGroups,m_ForceObjectId
744,Ply/Ply_008,EvPC008_02_02a,2,0,,0,2,0,"[3007, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
745,Ply/Ply_008,EvPC008_02_03a,2,2,BarCounterLeft,0,2,0,"[3007, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
746,Ply/Ply_008,EvPC008_03_01a,2,0,,0,2,0,"[3007, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
747,Ply/Ply_008,EvPC008_03_02a,2,0,,0,2,0,"[3007, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
748,Ply/Ply_008,EvPC008_03_02b,2,0,,0,2,0,"[3007, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
749,Ply/Ply_008,EvPC008_04_01a,2,0,,0,2,0,"[3007, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
750,Ply/Ply_008,EvPC008_04_02a,3,0,,0,2,0,"[3007, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
751,Ply/Ply_008,EvPC008_04_03a,2,0,,0,2,0,"[3007, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
761,Ply/Ply_009,EvPC009_01_01a,77,0,,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
762,Ply/Ply_009,EvPC009_01_02a,77,0,,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
763,Ply/Ply_009,EvPC009_01_02b,77,0,,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
764,Ply/Ply_009,EvPC009_01_03a,77,77,Pln_T_1A1_01,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
765,Ply/Ply_009,EvPC009_02_01a,77,0,,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
766,Ply/Ply_009,EvPC009_02_02a,77,0,,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
767,Ply/Ply_009,EvPC009_02_03a,77,77,House4,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
768,Ply/Ply_009,EvPC009_03_01a,77,0,,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
769,Ply/Ply_009,EvPC009_03_02a,80,0,,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
770,Ply/Ply_009,EvPC009_03_02b,77,80,Pln_F_2A1_02,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
771,Ply/Ply_009,EvPC009_03_03a,79,0,,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
772,Ply/Ply_009,EvPC009_03_04a,77,80,Pln_F_2A1_02,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
773,Ply/Ply_009,EvPC009_04_01a,77,0,,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
774,Ply/Ply_009,EvPC009_04_02a,129,0,,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
775,Ply/Ply_009,EvPC009_04_03a,77,0,,0,2,0,"[3008, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
781,Ply/Ply_010,EvPC010_01_01a,56,0,,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
782,Ply/Ply_010,EvPC010_01_02a,56,0,,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
783,Ply/Ply_010,EvPC010_01_02b,56,56,House4,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
784,Ply/Ply_010,EvPC010_01_03a,56,0,,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
785,Ply/Ply_010,EvPC010_02_01a,56,56,Snw_T_1A1_05,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
786,Ply/Ply_010,EvPC010_02_02a,132,0,,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
787,Ply/Ply_010,EvPC010_02_02b,132,0,,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
788,Ply/Ply_010,EvPC010_03_01a,56,56,Snw_T_1A1_07,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
789,Ply/Ply_010,EvPC010_03_02a,56,0,,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
790,Ply/Ply_010,EvPC010_03_03a,2015,0,,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
791,Ply/Ply_010,EvPC010_03_03b,2015,0,,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
792,Ply/Ply_010,EvPC010_04_01a,56,0,,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
793,Ply/Ply_010,EvPC010_04_02a,60,0,,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
794,Ply/Ply_010,EvPC010_04_02b,60,0,,0,2,0,"[3009, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
801,Ply/Ply_011,EvPC011_01_01a,77,0,,0,2,0,"[3010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
802,Ply/Ply_011,EvPC011_01_02a,77,0,,0,2,0,"[3010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
803,Ply/Ply_011,EvPC011_01_03a,77,0,,0,2,0,"[3010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
804,Ply/Ply_011,EvPC011_02_01a,77,0,,0,2,0,"[3010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
805,Ply/Ply_011,EvPC011_02_02a,77,0,,0,2,0,"[3010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
806,Ply/Ply_011,EvPC011_02_02b,77,0,,0,2,0,"[3010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
807,Ply/Ply_011,EvPC011_03_01a,77,0,,0,2,0,"[3010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
808,Ply/Ply_011,EvPC011_03_02a,79,0,,0,2,0,"[3010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
809,Ply/Ply_011,EvPC011_03_02b,79,0,,0,2,0,"[3010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
810,Ply/Ply_011,EvPC011_04_01a,77,0,,0,2,0,"[3010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
811,Ply/Ply_011,EvPC011_04_02a,129,0,,0,2,0,"[3010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
812,Ply/Ply_011,EvPC011_04_02b,129,0,,0,2,0,"[3010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
821,Ply/Ply_012,EvPC012_01_01a,48,0,,0,2,0,"[3011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
822,Ply/Ply_012,EvPC012_01_02a,48,0,,0,2,0,"[3011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
823,Ply/Ply_012,EvPC012_02_01a,48,0,,0,2,0,"[3011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
824,Ply/Ply_012,EvPC012_02_02a,47,0,,0,2,0,"[3011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
825,Ply/Ply_012,EvPC012_02_03a,48,0,,0,2,0,"[3011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
826,Ply/Ply_012,EvPC012_03_01a,46,0,,0,2,0,"[3011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
827,Ply/Ply_012,EvPC012_03_02a,48,0,,0,2,0,"[3011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
828,Ply/Ply_012,EvPC012_03_03a,47,0,,0,2,0,"[3011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
829,Ply/Ply_012,EvPC012_03_04a,48,0,,0,2,0,"[3011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
830,Ply/Ply_012,EvPC012_04_01a,46,0,,0,2,0,"[3011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
831,Ply/Ply_012,EvPC012_04_02a,48,0,,0,2,0,"[3011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
832,Ply/Ply_012,EvPC012_04_02b,48,0,,0,2,0,"[3011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
841,Ply/Ply_013,EvPC013_01_01a,2,2,Clf_T_1A1_03,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
842,Ply/Ply_013,EvPC013_01_02a,3,0,,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
843,Ply/Ply_013,EvPC013_01_02b,3,0,,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
844,Ply/Ply_013,EvPC013_01_03a,2,2,Clf_T_1A1_04,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
845,Ply/Ply_013,EvPC013_02_01a,2,0,,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
846,Ply/Ply_013,EvPC013_02_02a,3,0,,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
847,Ply/Ply_013,EvPC013_02_03a,3,0,,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
848,Ply/Ply_013,EvPC013_03_01a,2,2,Clf_T_1A1_03,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
849,Ply/Ply_013,EvPC013_03_02a,3,0,,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
850,Ply/Ply_013,EvPC013_03_03a,1,0,,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
851,Ply/Ply_013,EvPC013_03_03b,2016,0,,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
852,Ply/Ply_013,EvPC013_03_03c,2016,1,Clf_F_1A1_04,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
853,Ply/Ply_013,EvPC013_04_01a,2,0,,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
854,Ply/Ply_013,EvPC013_04_02a,3,0,,0,2,0,"[3012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
861,Ply/Ply_014,EvPC014_01_01a,46,0,,0,2,0,"[3013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
862,Ply/Ply_014,EvPC014_01_02a,48,0,,0,2,0,"[3013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
863,Ply/Ply_014,EvPC014_01_02b,48,48,Fst_F_1A1_03,0,2,0,"[3013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
864,Ply/Ply_014,EvPC014_02_01a,46,0,,0,2,0,"[3013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
865,Ply/Ply_014,EvPC014_02_02a,46,0,,0,2,0,"[3013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
866,Ply/Ply_014,EvPC014_02_02b,46,0,,0,2,0,"[3013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
867,Ply/Ply_014,EvPC014_03_01a,46,0,,0,2,0,"[3013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
868,Ply/Ply_014,EvPC014_03_02a,49,0,,0,2,0,"[3013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
869,Ply/Ply_014,EvPC014_03_02b,49,49,Fst_F_2A1_02,0,2,0,"[3013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
870,Ply/Ply_014,EvPC014_03_03a,46,0,,0,2,0,"[3013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
871,Ply/Ply_014,EvPC014_04_01a,46,0,,0,2,0,"[3013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
872,Ply/Ply_014,EvPC014_04_02a,127,0,,0,2,0,"[3013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
873,Ply/Ply_014,EvPC014_04_02b,127,127,Fst_D_9A1_01,0,2,0,"[3013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
881,Ply/Ply_015,EvPC015_01_01a,77,0,,0,2,0,"[3014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
882,Ply/Ply_015,EvPC015_01_02a,77,77,Pln_T_1A1_04,0,2,0,"[3014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
883,Ply/Ply_015,EvPC015_02_01a,77,0,,0,2,0,"[3014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
884,Ply/Ply_015,EvPC015_02_02a,77,0,,0,2,0,"[3014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
885,Ply/Ply_015,EvPC015_02_03a,77,77,House2,0,2,0,"[3014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
886,Ply/Ply_015,EvPC015_03_01a,77,0,,0,2,0,"[3014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
887,Ply/Ply_015,EvPC015_03_02a,77,0,,0,2,0,"[3014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
888,Ply/Ply_015,EvPC015_03_02b,77,0,,0,2,0,"[3014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
889,Ply/Ply_015,EvPC015_04_01a,77,0,,0,2,0,"[3014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
890,Ply/Ply_015,EvPC015_04_02a,77,0,,0,2,0,"[3014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
901,Ply/Ply_016,EvPC016_01_01a,36,36,Mnt_F_1A1_02,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
902,Ply/Ply_016,EvPC016_01_02a,36,0,,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
903,Ply/Ply_016,EvPC016_01_02b,36,0,,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
904,Ply/Ply_016,EvPC016_02_01a,120,0,,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
905,Ply/Ply_016,EvPC016_02_02a,36,0,,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
906,Ply/Ply_016,EvPC016_02_02b,36,0,,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
907,Ply/Ply_016,EvPC016_02_03a,120,0,,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
908,Ply/Ply_016,EvPC016_03_01a,120,0,,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
909,Ply/Ply_016,EvPC016_03_02a,120,0,,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
910,Ply/Ply_016,EvPC016_03_02b,120,0,,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
911,Ply/Ply_016,EvPC016_03_02c,120,120,House13,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
912,Ply/Ply_016,EvPC016_04_01a,120,0,,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
913,Ply/Ply_016,EvPC016_04_02a,36,0,,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
914,Ply/Ply_016,EvPC016_04_03a,36,0,,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
915,Ply/Ply_016,EvPC016_04_03b,36,0,,0,2,0,"[3015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
921,Ply/Ply_017,EvPC017_01_01a,21,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
922,Ply/Ply_017,EvPC017_01_02a,21,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
923,Ply/Ply_017,EvPC017_01_02b,21,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
924,Ply/Ply_017,EvPC017_02_01a,21,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
925,Ply/Ply_017,EvPC017_02_02a,21,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
926,Ply/Ply_017,EvPC017_02_03a,21,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
927,Ply/Ply_017,EvPC017_03_01a,21,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
928,Ply/Ply_017,EvPC017_03_02a,21,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
929,Ply/Ply_017,EvPC017_03_02b,21,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
930,Ply/Ply_017,EvPC017_04_01a,21,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
931,Ply/Ply_017,EvPC017_04_02a,21,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
932,Ply/Ply_017,EvPC017_04_02b,23,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
933,Ply/Ply_017,EvPC017_04_02c,23,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
934,Ply/Ply_017,EvPC017_04_03a,21,0,,0,2,0,"[3016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
941,Ply/Ply_018,EvPC018_01_01a,26,26,Bar0,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
942,Ply/Ply_018,EvPC018_01_02a,26,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
943,Ply/Ply_018,EvPC018_01_02b,26,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
944,Ply/Ply_018,EvPC018_02_01a,26,26,Dst_T_1A1_02,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
945,Ply/Ply_018,EvPC018_02_02a,27,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
946,Ply/Ply_018,EvPC018_02_02b,27,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
947,Ply/Ply_018,EvPC018_02_03a,26,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
948,Ply/Ply_018,EvPC018_03_01a,26,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
949,Ply/Ply_018,EvPC018_03_02a,27,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
950,Ply/Ply_018,EvPC018_03_02b,27,27,Dst_F_1A1_01,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
951,Ply/Ply_018,EvPC018_03_03a,27,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
952,Ply/Ply_018,EvPC018_03_03b,27,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
953,Ply/Ply_018,EvPC018_04_01a,26,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
954,Ply/Ply_018,EvPC018_04_02a,126,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
955,Ply/Ply_018,EvPC018_04_02b,126,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
956,Ply/Ply_018,EvPC018_04_03a,26,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
957,Ply/Ply_018,EvPC018_04_03b,26,0,,0,2,0,"[3017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
961,Ply/Ply_019,EvPC019_01_01a,36,36,Mnt_F_1A1_07,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
962,Ply/Ply_019,EvPC019_01_02a,36,0,,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
963,Ply/Ply_019,EvPC019_01_02b,36,0,,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
964,Ply/Ply_019,EvPC019_02_01a,36,0,,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
965,Ply/Ply_019,EvPC019_02_02a,37,0,,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
966,Ply/Ply_019,EvPC019_02_03a,36,0,,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
967,Ply/Ply_019,EvPC019_02_03b,36,0,,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
968,Ply/Ply_019,EvPC019_03_01a,36,0,,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
969,Ply/Ply_019,EvPC019_03_01b,36,0,,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
970,Ply/Ply_019,EvPC019_03_02a,37,0,,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
971,Ply/Ply_019,EvPC019_03_02b,37,0,,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
972,Ply/Ply_019,EvPC019_04_01a,36,0,,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
973,Ply/Ply_019,EvPC019_04_02a,37,37,Mnt_F_2A1_01,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
974,Ply/Ply_019,EvPC019_04_03a,37,0,,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
975,Ply/Ply_019,EvPC019_04_03b,37,0,,0,2,0,"[3018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
981,Ply/Ply_020,EvPC020_01_01a,72,0,,0,2,0,"[3019, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
982,Ply/Ply_020,EvPC020_01_02a,74,0,,0,2,0,"[3019, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
983,Ply/Ply_020,EvPC020_01_02b,74,74,Rvr_F_1B1_02,0,2,0,"[3019, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
984,Ply/Ply_020,EvPC020_01_03a,72,0,,0,2,0,"[3019, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
985,Ply/Ply_020,EvPC020_02_01a,72,0,,0,2,0,"[3019, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
986,Ply/Ply_020,EvPC020_02_02a,72,0,,0,2,0,"[3019, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
987,Ply/Ply_020,EvPC020_02_03a,72,0,,0,2,0,"[3019, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
988,Ply/Ply_020,EvPC020_02_04a,73,0,,0,2,0,"[3019, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
989,Ply/Ply_020,EvPC020_02_05a,72,0,,0,2,0,"[3019, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
