m_id,m_PartVoiceID,m_voiceId,m_gametext
36446,1007,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Quit yer complainin' and work!\nYou gotta do everythin' that's in your power!"", '', '', '', '', '', '', '', '', '', '', '']"
36447,1012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""That's the spirit!\nPut everythin' you got into it!\nI'll get some stew ready for ya."", '', '', '', '', '', '', '', '', '', '', '']"
36149,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If I piss you off, will you punch me?', '', '', '', '', '', '', '', '', '', '', '']"
36456,1036,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Hey, do a man a favor and punch me!', '', '', '', '', '', '', '', '', '', '', '']"
36457,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If you hit me hard enough, maybe I can\nforget all the awful things in this world.', '', '', '', '', '', '', '', '', '', '', '']"
36458,1036,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Hey, you're from <clan_name>, right?\nMind givin' a man a punch to the face?"", '', '', '', '', '', '', '', '', '', '', '']"
36459,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""If I tussle with someone as famous as you,\nmy lot's sure to improve!"", '', '', '', '', '', '', '', '', '', '', '']"
36152,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['What would you need from an old person like me?', '', '', '', '', '', '', '', '', '', '', '']"
36545,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Oh, Mahrez...\nWhy did you have to go on ahead of me?', '', '', '', '', '', '', '', '', '', '', '']"
36468,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Oh, Mahrez...\nWhy did you have to go on ahead of me?', '', '', '', '', '', '', '', '', '', '', '']"
36470,1013,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fate is cruel, ushering youths to their deaths\nwhile refusing to release us old folk.', '', '', '', '', '', '', '', '', '', '', '']"
36212,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['......', '', '', '', '', '', '', '', '', '', '', '']"
36491,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You have a good look about you.', '', '', '', '', '', '', '', '', '', '', '']"
36492,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['......', '', '', '', '', '', '', '', '', '', '', '']"
36493,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You have a good look about you.', '', '', '', '', '', '', '', '', '', '', '']"
36494,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['......', '', '', '', '', '', '', '', '', '', '', '']"
36495,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['So, you are resolved to fight while\nbearing all that pain and sadness...', '', '', '', '', '', '', '', '', '', '', '']"
36496,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['......', '', '', '', '', '', '', '', '', '', '', '']"
36497,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Travelers of <clan_name> truly\nhave a different air about them.', '', '', '', '', '', '', '', '', '', '', '']"
36219,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I am observing Edoras's army to\ndetermine if they are worthy of my aid."", '', '', '', '', '', '', '', '', '', '', '']"
36534,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Nay, they are far too insignificant for me.', '', '', '', '', '', '', '', '', '', '', '']"
37258,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Something seems to be amiss at the castle.\nPerhaps my aid is required after all?', '', '', '', '', '', '', '', '', '', '', '']"
37259,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I am interested in seeing\njust how powerful this G'roha is."", '', '', '', '', '', '', '', '', '', '', '']"
36220,1029,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['No one understands the mountain—\nnay, the precipice of wealth to be found here!', '', '', '', '', '', '', '', '', '', '', '']"
36221,1029,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['No one else sees the value in this land,\nbut that will not stop me from digging!', '', '', '', '', '', '', '', '', '', '', '']"
36535,1010,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['It is a small mercy that the land\nwas not ruined in that battle!', '', '', '', '', '', '', '', '', '', '', '']"
36536,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""They tell me the queen is a compassionate\nwoman, but then why won't she let me dig?"", '', '', '', '', '', '', '', '', '', '', '']"
577,1034,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Welcome.\nSee anything you like?', '', '', '', '', '', '', '', '', '', '', '']"
36521,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Ah, a traveler from <clan_name>.\nHow are things?', '', '', '', '', '', '', '', '', '', '', '']"
36522,1005,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Aren't you of <clan_name>!?\nWhat did you come here to do?"", '', '', '', '', '', '', '', '', '', '', '']"
36136,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""The area beyond here is dangerous.\nI'll hang on to your leaves for you\nif you're worried."", '', '', '', '', '', '', '', '', '', '', '']"
36390,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""The general was assassinated?\nI don't know who did it, but it\nmust've been for a ton of leaves."", '', '', '', '', '', '', '', '', '', '', '']"
36886,1029,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Heh, I'm glad I was on guard duty!\nWho'd want to see an awful sight like that?"", '', '', '', '', '', '', '', '', '', '', '']"
36392,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Up ahead's the slum.\nIt's where all the leafless folk\nin this kingdom end up stuck."", '', '', '', '', '', '', '', '', '', '', '']"
36393,1028,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""It's still just the slums ahead of here.\nThey're working on improving them, though."", '', '', '', '', '', '', '', '', '', '', '']"
36541,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Gods bless the queen!\nCan't do anything without leaves around here."", '', '', '', '', '', '', '', '', '', '', '']"
36138,1026,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""What's with you?\nDo you know I'm a noble of Edoras?"", '', '', '', '', '', '', '', '', '', '', '']"
36222,1012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Now my rank is as solid as stone! Gahahaha!', '', '', '', '', '', '', '', '', '', '', '']"
36405,1003,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Can I work under a tyrant\nwho killed his own daughter...?', '', '', '', '', '', '', '', '', '', '', '']"
36407,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['King Pardis III is a despot\nwithout compare... *sigh*', '', '', '', '', '', '', '', '', '', '', '']"
36408,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Even if my rank is secured, it will mean\nnothing with the way this kingdom is going.', '', '', '', '', '', '', '', '', '', '', '']"
36409,1005,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""<clan_name>?\nOf course I know of you!\nI'm a noble of Edoras!"", '', '', '', '', '', '', '', '', '', '', '']"
36411,1012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['And now my rank has become\neven more solid than ever!', '', '', '', '', '', '', '', '', '', '', '']"
36412,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""That's because I'm going to adopt\na young child related to the queen!"", '', '', '', '', '', '', '', '', '', '', '']"
36139,1029,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Just a whiff of alcohol is\nenough to send me into a rage.', '', '', '', '', '', '', '', '', '', '', '']"
36414,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Would a stiff drink ease the pain, I wonder?', '', '', '', '', '', '', '', '', '', '', '']"
36416,1010,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I welcome peace, but I would rather\nnot share in any celebratory liquor.', '', '', '', '', '', '', '', '', '', '', '']"
36142,1018,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You there! You seem like you\nknow your way around a fight.\nInterested in the arena?', '', '', '', '', '', '', '', '', '', '', '']"
36425,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The arena in Victors Hollow\nis always looking for participants.', '', '', '', '', '', '', '', '', '', '', '']"
36426,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Even if you rack up a long winning streak,\nyou could easily lose it all one day.', '', '', '', '', '', '', '', '', '', '', '']"
36427,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Such is the life of a warrior...', '', '', '', '', '', '', '', '', '', '', '']"
36428,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'm thinking of heading back to Victors Hollow soon."", '', '', '', '', '', '', '', '', '', '', '']"
36429,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Why don't you come with me?\nThis kingdom's sunk either way."", '', '', '', '', '', '', '', '', '', '', '']"
36430,1005,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Are you from <clan_name>?\nIt's an honor to meet you!"", '', '', '', '', '', '', '', '', '', '', '']"
36431,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['By the way, would you happen\nto be interested in the arena\nat Victors Hollow?', '', '', '', '', '', '', '', '', '', '', '']"
36145,1013,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I work and I work, but everything I earn\njust gets passed on to someone else.', '', '', '', '', '', '', '', '', '', '', '']"
36441,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'm sick and tired of this."", '', '', '', '', '', '', '', '', '', '', '']"
36442,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Princess Elrica was a good person.\nShe died too soon.', '', '', '', '', '', '', '', '', '', '', '']"
36443,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['And here a good-for-nothing\nlike me is still kicking...', '', '', '', '', '', '', '', '', '', '', '']"
36444,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['My debt will never go away,\neven if the war ends.', '', '', '', '', '', '', '', '', '', '', '']"
36445,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If Queen Alaune can do it, so can I!\nI just need to put some backbone into it!', '', '', '', '', '', '', '', '', '', '', '']"
36148,1009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I love my mom!\nI wish she had a nice house to live in.', '', '', '', '', '', '', '', '', '', '', '']"
36450,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Mom said this house was just fine\nand that we can't waste it."", '', '', '', '', '', '', '', '', '', '', '']"
36451,1009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I love my mom!\nI wish she had a nice house to live in.', '', '', '', '', '', '', '', '', '', '', '']"
36452,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Mom said this house was just fine\nand that we can't waste it."", '', '', '', '', '', '', '', '', '', '', '']"
36453,1009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'm gonna work and earn lots of leaves!\nLots and lots and lots!"", '', '', '', '', '', '', '', '', '', '', '']"
36454,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""And then Mom won't have\nto worry about anything!"", '', '', '', '', '', '', '', '', '', '', '']"
36151,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'll strike it rich and cover this house in gold!\nLike, the walls and everything!"", '', '', '', '', '', '', '', '', '', '', '']"
36465,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'll strike it rich and cover this house in gold!\nLike, the walls and everything!"", '', '', '', '', '', '', '', '', '', '', '']"
36466,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'll strike it rich and cover this house in gold!\nLike, the walls and everything!"", '', '', '', '', '', '', '', '', '', '', '']"
36209,1020,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""In truth, I wanted to be a theatre hand,\nbut this job isn't so bad."", '', '', '', '', '', '', '', '', '', '', '']"
36479,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""This job isn't bad, but I'm not so\nsure about this kingdom anymore."", '', '', '', '', '', '', '', '', '', '', '']"
36480,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""There's nothing better than a life with\nsteady work and all the necessities!"", '', '', '', '', '', '', '', '', '', '', '']"
36213,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['They have great coffee here.\nI need to stop by more often.', '', '', '', '', '', '', '', '', '', '', '']"
36498,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['They have great coffee here.\nI need to stop by more often.', '', '', '', '', '', '', '', '', '', '', '']"
36499,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['They have great coffee here.\nI need to stop by more often.', '', '', '', '', '', '', '', '', '', '', '']"
36216,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Welcome, Traveler.\nAnything catch your eye?', '', '', '', '', '', '', '', '', '', '', '']"
36515,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Welcome, Traveler.\nAnything catch your eye?', '', '', '', '', '', '', '', '', '', '', '']"
36517,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""You're from <clan_name>, right?\nAnything catch your eye?"", '', '', '', '', '', '', '', '', '', '', '']"
571,1003,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""What'll it be?"", '', '', '', '', '', '', '', '', '', '', '']"
36094,1039,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I just can't stop coughing up sand lately.\nTry not to breathe too much in, you hear?"", '', '', '', '', '', '', '', '', '', '', '']"
36098,1009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Just between you and me,\nI've always wanted to be a thief."", '', '', '', '', '', '', '', '', '', '', '']"
36099,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Sometimes Master Helgenish's orders go too far."", '', '', '', '', '', '', '', '', '', '', '']"
36100,1012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Hah, coolheaded guys are\nfavored in sweltering deserts.', '', '', '', '', '', '', '', '', '', '', '']"
36104,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['O Sealticge, Lady of Grace!\nThank you for your abundant blessings!', '', '', '', '', '', '', '', '', '', '', '']"
36110,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Looking at the flowing sand makes me want to cry.', '', '', '', '', '', '', '', '', '', '', '']"
36929,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Have you heard rumors of a sand as\nwhite as snow? It sounds gorgeous.', '', '', '', '', '', '', '', '', '', '', '']"
572,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I can make some good equipment\nhere in the Sunlands' heat.\nWant anything?"", '', '', '', '', '', '', '', '', '', '', '']"
36095,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['This is Sunshade,\ncity of a thousand pleasures.', '', '', '', '', '', '', '', '', '', '', '']"
36096,1029,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The tavern owner hired me.\nI have nothing to say to you.', '', '', '', '', '', '', '', '', '', '', '']"
36930,1029,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The tavern owner hired me.\nI have nothing to say to you.', '', '', '', '', '', '', '', '', '', '', '']"
36103,1007,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Lay a hand on one of our girls\nand you'll swiftly regret it!"", '', '', '', '', '', '', '', '', '', '', '']"
36931,1007,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Lay a hand on one of our girls\nand you'll swiftly regret it!"", '', '', '', '', '', '', '', '', '', '', '']"
36107,1012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""If my husband stares at that dancer\nfor three more seconds, he's getting\na rude awakening."", '', '', '', '', '', '', '', '', '', '', '']"
36111,1025,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'm on duty!\nLoiter too much and I'll drag you away!"", '', '', '', '', '', '', '', '', '', '', '']"
36197,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Hehe, want to dance with me?', '', '', '', '', '', '', '', '', '', '', '']"
570,1034,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Welcome to your personal oasis.\nHaha, that's a bit of an embarrassing line."", '', '', '', '', '', '', '', '', '', '', '']"
36093,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['This town has trade aplenty. Just be careful\nnot to get the wool pulled over your eyes.', '', '', '', '', '', '', '', '', '', '', '']"
36097,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I never thought I'd see the day when\nI could work without hiding my face."", '', '', '', '', '', '', '', '', '', '', '']"
36101,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""My charms have never failed.\nSoon, I'll have her, too."", '', '', '', '', '', '', '', '', '', '', '']"
36102,1017,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['How about a refreshing cactus cocktail?', '', '', '', '', '', '', '', '', '', '', '']"
36932,1017,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['How about a refreshing cactus cocktail?', '', '', '', '', '', '', '', '', '', '', '']"
36105,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I've tried alcohol all over the world,\nbut this cactus cocktail is the best."", '', '', '', '', '', '', '', '', '', '', '']"
36106,1003,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Sunshade, the town of business and pleasure.\nHmm...', '', '', '', '', '', '', '', '', '', '', '']"
36108,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Works of art flow through this town like water.', '', '', '', '', '', '', '', '', '', '', '']"
36109,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['There is a land to the south\nwhere gold dust can be obtained.\nIt is a terrible place.', '', '', '', '', '', '', '', '', '', '', '']"
36933,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['There is a land to the south\nwhere gold dust can be obtained.\nIt is a terrible place.', '', '', '', '', '', '', '', '', '', '', '']"
36112,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""It's a good thing there's an oasis nearby this town."", '', '', '', '', '', '', '', '', '', '', '']"
359,1034,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Welcome.\nIf you're staying in Valore,\nthis is your only option!"", '', '', '', '', '', '', '', '', '', '', '']"
383,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I am the mayor of this town.', '', '', '', '', '', '', '', '', '', '', '']"
384,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Though that is in name only.\nI have no real power.', '', '', '', '', '', '', '', '', '', '', '']"
36231,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I am the mayor of this town.', '', '', '', '', '', '', '', '', '', '', '']"
36232,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['This town has really bucked up\nthanks to you and Bargello.', '', '', '', '', '', '', '', '', '', '', '']"
426,1003,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If you wander around outside,\nyou could come across huge monsters.', '', '', '', '', '', '', '', '', '', '', '']"
427,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Fight them if you wish, but keep your distance\nif you don't think you can handle them."", '', '', '', '', '', '', '', '', '', '', '']"
36250,1003,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If you wander around outside,\nyou could come across huge monsters.', '', '', '', '', '', '', '', '', '', '', '']"
36251,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Fight them if you wish, but keep your distance\nif you don't think you can handle them."", '', '', '', '', '', '', '', '', '', '', '']"
379,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Mom says I can't play outside 'cause\nthere are bad people out there."", '', '', '', '', '', '', '', '', '', '', '']"
380,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Well I think those people should just go away!', '', '', '', '', '', '', '', '', '', '', '']"
381,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'm going out with Mom!\nThe bad people are gone now!"", '', '', '', '', '', '', '', '', '', '', '']"
382,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I bet someone defeated them.\nThis is the best day ever!', '', '', '', '', '', '', '', '', '', '', '']"
414,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Theatropolis is a city of\nthe arts far to the east of here\nin the middle of the plains.', '', '', '', '', '', '', '', '', '', '', '']"
415,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I used to be an actor at the theatre there.\nI remember it like it was yesterday.', '', '', '', '', '', '', '', '', '', '', '']"
419,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The gods watch over even a town like this.\nMay the Sacred Flame light your path.', '', '', '', '', '', '', '', '', '', '', '']"
36934,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The gods watch over even a town like this.\nMay the Sacred Flame light your path.', '', '', '', '', '', '', '', '', '', '', '']"
36249,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The gods look on even as the town improves.\nMay the Sacred Flame light your path.', '', '', '', '', '', '', '', '', '', '', '']"
36935,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The gods look on even as the town improves.\nMay the Sacred Flame light your path.', '', '', '', '', '', '', '', '', '', '', '']"
388,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fresh grapes, plums, and herbs for sale!', '', '', '', '', '', '', '', '', '', '', '']"
389,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'm a respectable merchant.\nYou won't get any powder from me."", '', '', '', '', '', '', '', '', '', '', '']"
36235,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fresh grapes, plums, and herbs for sale!', '', '', '', '', '', '', '', '', '', '', '']"
