m_id,m_InvokeTiming,m_InvokeCondition,m_TargetType,m_ModifyType,m_ModifyStatus,m_HitRatio,m_HitTypes,m_CalcType,m_Values,m_Turns,m_OverwriteCount,m_Counts,m_OrderPriority,m_NextPriority,m_ShieldDamage,m_IgnoreWeak,m_CriticalRatio,m_Suicide,m_LotteryAilment,m_AilmentInvokeCondition,m_AddAilment,m_CalcTypeAilment,m_ValueAilment,m_WeakLockID,m_DelayedSkill,m_SubAilment,m_CalcTypeResist,m_AddResistWeapon,m_AddResistMagic,m_ResistID,m_ResistAilment,m_ResistAilmentID,m_Reinforcement,m_WeakChangeID,m_EnhancedSkillID,m_SummonGuestID,m_OverrideWeapon,m_OverrideMagic,m_SkillAvailMagnificationCondition,m_SkillAvailMagnificationConditionArray,m_SkillAvailMagnification,m_SkillAvailMagnificationArray,m_InvocationProbability,m_ModeChangeID
1859,cc01,0,cc10,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[1, 2, 3, 4, 5, 6, 7, 11, 10, 18, 19, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1860,cc01,0,cc07,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[1, 2, 3, 4, 5, 6, 7, 11, 10, 18, 19, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1861,cc01,0,cc15,cc07,cc05,100,"[0, 0, 0, 0]",cc04,"[1, 0, 0, 0]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
5001,cc01,0,cc07,cc01,cc07,100,"[0, 0, 0, 0]",cc04,"[5, 0, 0, 0]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
5002,cc01,0,cc10,cc01,cc07,100,"[0, 0, 0, 0]",cc04,"[5, 0, 0, 0]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
5003,cc01,0,cc01,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[213, 107, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1884,cc01,0,cc01,cc01,cc05,100,"[0, 0, 0, 0]",cc01,"[65366, 65336, 65296, 65186]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1886,cc01,0,cc01,cc01,cc05,100,"[0, 0, 0, 0]",cc02,"[65366, 65336, 65296, 65186]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1888,cc01,0,cc02,cc01,cc05,100,"[0, 0, 0, 0]",cc01,"[65416, 65391, 65351, 65316]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1890,cc02,15,cc05,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[107, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[15, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1892,cc01,0,cc01,cc01,cc05,100,"[0, 0, 0, 0]",cc01,"[65481, 65471, 65456, 65436]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1894,cc01,0,cc01,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[2, 2, 2, 2]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1896,cc01,0,cc01,cc01,cc05,100,"[0, 0, 0, 0]",cc01,"[65446, 65431, 65411, 65356]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1898,cc01,0,cc05,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[2, 2, 2, 2]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1900,cc02,0,cc05,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc03,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 246, 0, 0, 0, 0, 0, 0]",101,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1902,cc01,0,cc01,cc01,cc05,100,"[0, 0, 0, 0]",cc01,"[65306, 65276, 65236, 65136]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1904,cc03,0,cc05,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[2, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 4, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1906,cc01,0,cc01,cc01,cc05,100,"[0, 0, 0, 0]",cc02,"[65471, 65461, 65446, 65416]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1908,cc02,0,cc05,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc03,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 246, 0, 0, 0, 0, 0]",113,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1910,cc01,0,cc01,cc01,cc05,100,"[0, 0, 0, 0]",cc01,"[65416, 65401, 65381, 65326]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1912,cc01,0,cc05,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[2, 2, 2, 2]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1914,cc01,0,cc02,cc01,cc05,100,"[0, 0, 0, 0]",cc01,"[65326, 65301, 65261, 65196]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1916,cc02,0,cc05,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc03,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 246, 0, 0, 0, 0, 0, 0]",101,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1918,cc01,0,cc06,cc01,cc05,100,"[0, 0, 0, 0]",cc02,"[160, 180, 220, 280]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1920,cc01,0,cc01,cc01,cc05,100,"[0, 0, 0, 0]",cc01,"[65461, 65446, 65426, 65386]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1922,cc01,0,cc01,cc01,cc05,100,"[0, 0, 0, 0]",cc02,"[65366, 65336, 65296, 65186]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1924,cc02,0,cc05,cc3a,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[1, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1925,cc02,0,cc05,cc44,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[1, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1926,cc01,0,cc07,cc01,cc00,100,"[0, 0, 0, 0]",cc00,"[0, 0, 0, 0]","[2, 3, 4, 5]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 2, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
1928,cc01,0,cc01,cc01,cc05,100,"[0, 0, 0, 0]",cc01,"[65471, 65461, 65446, 65416]","[0, 0, 0, 0]",194,"[0, 0, 0, 0]",0,0,0,194,0,194,194,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0, 204, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cc00,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,cc00,0,0,0,0,0,"[0, 0, 0, 0, 0]",0,"[0, 0, 0, 0, 0]",0,0
