m_id,m_PoisonX,m_PoisonY,m_BleedX,m_BleedY,m_SilenceX,m_SilenceY,m_SleepX,m_SleepY,m_PalalysisX,m_PalalysisY,m_FearX,m_FearY,m_WasteX,m_WasteY,m_DarknessX,m_DarknessY,m_HeadacheX,m_HeadacheY,m_EnergyDrainX,m_EnergyDrainY,m_RegenerateX,m_RegenerateY,m_ProvokeX,m_ProvokeY,m_CounterX,m_CounterY,m_InterceptX,m_InterceptY,m_PerfectInterceptScale,m_BreakX,m_BreakY,m_CountDownX,m_CountDownY
20083,0.0,290.0,0.0,160.0,0.0,0.0,25.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-30.0,280.0,0.0,0.0
20084,20.0,230.0,20.0,100.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20085,30.0,200.0,-40.0,20.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.0,200.0,0.0,0.0
20086,60.0,150.0,50.0,-60.0,0.0,0.0,70.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,100.0,0.0,0.0
20087,55.0,170.0,35.0,0.0,0.0,0.0,30.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,100.0,0.0,0.0
20088,70.0,290.0,40.0,120.0,0.0,0.0,40.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,290.0,0.0,0.0
20089,60.0,150.0,50.0,-60.0,0.0,0.0,70.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,100.0,0.0,0.0
20090,70.0,290.0,40.0,120.0,0.0,0.0,40.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,290.0,0.0,0.0
20091,80.0,240.0,-10.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,290.0,0.0,0.0
20092,30.0,200.0,-40.0,35.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.0,200.0,0.0,0.0
20093,55.0,170.0,35.0,0.0,0.0,0.0,30.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,100.0,0.0,0.0
20094,30.0,200.0,0.0,50.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,180.0,0.0,0.0
20095,130.0,285.0,90.0,170.0,0.0,0.0,70.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,300.0,0.0,0.0
20096,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0
20097,20.0,230.0,20.0,100.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20098,20.0,230.0,20.0,100.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20099,130.0,285.0,90.0,170.0,0.0,0.0,70.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,300.0,0.0,0.0
20100,0.0,270.0,0.0,150.0,0.0,0.0,-20.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,270.0,0.0,0.0
20101,20.0,230.0,20.0,100.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20102,20.0,230.0,20.0,100.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20103,130.0,285.0,90.0,170.0,0.0,0.0,70.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,300.0,0.0,0.0
20104,0.0,270.0,0.0,150.0,0.0,0.0,-20.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,270.0,0.0,0.0
20105,30.0,200.0,0.0,50.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,180.0,0.0,0.0
20106,60.0,230.0,-10.0,80.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,200.0,0.0,0.0
20107,60.0,240.0,0.0,130.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,230.0,0.0,0.0
20108,30.0,200.0,-40.0,35.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.0,200.0,0.0,0.0
20109,30.0,250.0,40.0,150.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,230.0,0.0,0.0
20110,30.0,250.0,40.0,150.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,230.0,0.0,0.0
20111,30.0,170.0,0.0,50.0,0.0,0.0,20.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
20112,0.0,220.0,0.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,180.0,0.0,0.0
20113,30.0,250.0,40.0,150.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,230.0,0.0,0.0
20114,30.0,250.0,40.0,150.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,230.0,0.0,0.0
20115,30.0,170.0,0.0,50.0,0.0,0.0,20.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
20116,0.0,220.0,0.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,180.0,0.0,0.0
20117,30.0,250.0,40.0,150.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,230.0,0.0,0.0
20118,30.0,170.0,0.0,50.0,0.0,0.0,20.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,90.0,0.0,0.0
20119,30.0,170.0,0.0,50.0,0.0,0.0,20.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
20120,30.0,250.0,40.0,150.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,230.0,0.0,0.0
20121,30.0,250.0,40.0,150.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,230.0,0.0,0.0
20122,30.0,250.0,40.0,150.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,230.0,0.0,0.0
20123,30.0,200.0,0.0,50.0,0.0,0.0,40.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,150.0,0.0,0.0
20124,30.0,120.0,0.0,50.0,0.0,0.0,30.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,90.0,0.0,0.0
20125,30.0,170.0,0.0,50.0,0.0,0.0,20.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
20126,30.0,200.0,0.0,50.0,0.0,0.0,40.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,150.0,0.0,0.0
20127,0.0,230.0,30.0,120.0,0.0,0.0,35.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,230.0,0.0,0.0
20128,0.0,230.0,30.0,120.0,0.0,0.0,35.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,230.0,0.0,0.0
20129,-30.0,360.0,-30.0,200.0,0.0,0.0,20.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,300.0,0.0,0.0
20130,-30.0,360.0,-30.0,200.0,0.0,0.0,20.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,300.0,0.0,0.0
20131,30.0,200.0,0.0,20.0,0.0,0.0,60.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,120.0,0.0,0.0
20132,30.0,200.0,0.0,50.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,150.0,0.0,0.0
20133,-30.0,360.0,-30.0,200.0,0.0,0.0,20.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,300.0,0.0,0.0
20134,-30.0,360.0,-30.0,200.0,0.0,0.0,20.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,300.0,0.0,0.0
20135,30.0,200.0,0.0,20.0,0.0,0.0,60.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,120.0,0.0,0.0
20136,30.0,200.0,0.0,50.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,150.0,0.0,0.0
20137,-30.0,360.0,-30.0,200.0,0.0,0.0,20.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,300.0,0.0,0.0
20138,0.0,250.0,0.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,240.0,0.0,0.0
20139,20.0,150.0,-10.0,10.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
20140,20.0,150.0,-10.0,10.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
20141,-30.0,360.0,-30.0,200.0,0.0,0.0,20.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,300.0,0.0,0.0
20142,0.0,250.0,0.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,240.0,0.0,0.0
20143,20.0,150.0,-10.0,10.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
20144,20.0,150.0,-10.0,10.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
20145,-30.0,360.0,-30.0,200.0,0.0,0.0,20.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,300.0,0.0,0.0
20146,30.0,200.0,0.0,50.0,0.0,0.0,60.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,150.0,0.0,0.0
20147,30.0,200.0,0.0,50.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,150.0,0.0,0.0
20148,80.0,220.0,40.0,100.0,0.0,0.0,160.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,100.0,0.0,0.0
20149,30.0,200.0,0.0,50.0,0.0,0.0,60.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,150.0,0.0,0.0
20150,20.0,150.0,-10.0,10.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0
20151,0.0,380.0,30.0,250.0,0.0,0.0,50.0,400.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,390.0,0.0,0.0
20152,-30.0,360.0,-30.0,200.0,0.0,0.0,20.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,300.0,0.0,0.0
20153,10.0,380.0,30.0,300.0,0.0,0.0,60.0,330.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,380.0,0.0,0.0
20154,10.0,380.0,30.0,300.0,0.0,0.0,60.0,330.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,380.0,0.0,0.0
20155,10.0,380.0,30.0,300.0,0.0,0.0,60.0,330.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,380.0,0.0,0.0
20156,80.0,250.0,40.0,130.0,0.0,0.0,25.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,280.0,0.0,0.0
20157,0.0,270.0,-10.0,100.0,0.0,0.0,35.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,230.0,0.0,0.0
20158,0.0,270.0,-10.0,100.0,0.0,0.0,35.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,230.0,0.0,0.0
20159,0.0,270.0,-10.0,100.0,0.0,0.0,35.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,230.0,0.0,0.0
20160,90.0,260.0,40.0,100.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,230.0,0.0,0.0
20161,0.0,270.0,-10.0,100.0,0.0,0.0,35.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,230.0,0.0,0.0
20162,0.0,270.0,-10.0,100.0,0.0,0.0,35.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,230.0,0.0,0.0
20163,0.0,270.0,-10.0,100.0,0.0,0.0,35.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,230.0,0.0,0.0
20164,90.0,260.0,40.0,100.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,230.0,0.0,0.0
20165,0.0,270.0,-10.0,100.0,0.0,0.0,35.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,230.0,0.0,0.0
20166,90.0,260.0,40.0,100.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,230.0,0.0,0.0
20167,90.0,260.0,40.0,100.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,230.0,0.0,0.0
20168,90.0,260.0,40.0,100.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,230.0,0.0,0.0
20169,0.0,230.0,30.0,120.0,0.0,0.0,35.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,230.0,0.0,0.0
20170,60.0,230.0,-10.0,80.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,200.0,0.0,0.0
20171,60.0,230.0,-10.0,80.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,200.0,0.0,0.0
20172,0.0,230.0,30.0,120.0,0.0,0.0,35.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,230.0,0.0,0.0
20173,-20.0,160.0,-20.0,50.0,0.0,0.0,20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.0,160.0,0.0,0.0
20174,30.0,210.0,0.0,100.0,0.0,0.0,20.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,220.0,0.0,0.0
20175,30.0,160.0,0.0,50.0,0.0,0.0,80.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,150.0,0.0,0.0
20176,30.0,220.0,0.0,100.0,0.0,0.0,40.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,160.0,0.0,0.0
20177,-20.0,160.0,-20.0,50.0,0.0,0.0,20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.0,160.0,0.0,0.0
20178,30.0,210.0,0.0,100.0,0.0,0.0,20.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,220.0,0.0,0.0
20179,30.0,160.0,0.0,50.0,0.0,0.0,80.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,150.0,0.0,0.0
20180,30.0,200.0,0.0,80.0,0.0,0.0,40.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,130.0,0.0,0.0
20181,-20.0,160.0,-20.0,50.0,0.0,0.0,20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.0,160.0,0.0,0.0
20182,30.0,200.0,0.0,50.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,180.0,0.0,0.0
20183,30.0,200.0,0.0,80.0,0.0,0.0,40.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,130.0,0.0,0.0
