m_id,m_Label,m_VoiceID,m_JobID,m_UseCount,m_RemainTurn,m_Level,m_FcRank,m_Param,m_EquipAtk,m_ResistID,m_ResistWeapon,m_ResistMagic,m_EnemyTypeID,m_TacticalAssignID,m_SkillsID,m_OrderTexUS,m_OrderTexVS,m_OrderScaleS,m_OrderTexUL,m_OrderTexVL,m_OrderScaleL
10241,GuestNpc_MnT12_P009_1,cc00,1,2,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 242, 247, 213, 218, 0, 141, 1, 0, 0, 0, 0, 0]",113,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50265,0.0,0.0,1.0,0.0,0.0,1.0
10243,GuestNpc_MnT12_F012_1,cc00,1,1,1,45,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 161, 175, 161, 175, 0, 123, 1, 0, 0, 0, 0, 0]",79,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50266,0.0,0.0,1.0,0.0,0.0,1.0
10244,GuestNpc_MnT12_P010_1,cc00,1,2,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 228, 241, 204, 209, 0, 113, 1, 0, 0, 0, 0, 0]",63,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50267,0.0,0.0,1.0,0.0,0.0,1.0
10264,GuestNpc_MnT12_P010_2,cc00,1,2,1,61,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 247, 242, 214, 219, 0, 123, 1, 0, 0, 0, 0, 0]",79,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50267,0.0,0.0,1.0,0.0,0.0,1.0
10245,GuestNpc_MnT12_W007_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50268,0.0,0.0,1.0,0.0,0.0,1.0
10299,GuestNpc_SnT21_W001_1,cc00,1,3,1,30,4,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 311, 181, 243, 163, 0, 118, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,125,50333,0.0,0.0,1.0,0.0,0.0,1.0
10300,GuestNpc_SnT21_W002_1,cc00,1,3,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 302, 172, 293, 173, 0, 118, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,57,50334,0.0,0.0,1.0,0.0,0.0,1.0
10301,GuestNpc_SnT21_W003_1,cc00,1,2,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 312, 182, 303, 158, 0, 118, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50335,0.0,0.0,1.0,0.0,0.0,1.0
10425,GuestNpc_SnT21_W003_2,cc00,1,2,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 364, 234, 288, 174, 0, 128, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50360,0.0,0.0,1.0,0.0,0.0,1.0
10302,GuestNpc_SnT21_W004_1,cc00,1,4,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 311, 181, 304, 163, 0, 118, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,124,50336,0.0,0.0,1.0,0.0,0.0,1.0
10303,GuestNpc_SnT21_W005_1,cc00,1,2,1,30,4,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 280, 150, 293, 171, 0, 108, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50337,0.0,0.0,1.0,0.0,0.0,1.0
10304,GuestNpc_SnT21_W006_1,cc00,1,3,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 311, 181, 301, 163, 0, 118, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,169,50338,0.0,0.0,1.0,0.0,0.0,1.0
10430,GuestNpc_SnT21_W006_2,cc00,1,3,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 230, 100, 293, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,169,50366,0.0,0.0,1.0,0.0,0.0,1.0
10305,GuestNpc_SnT21_P001_1,cc00,1,2,1,100,15,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 650, 291, 650, 291, 0, 176, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50339,0.0,0.0,1.0,0.0,0.0,1.0
10306,GuestNpc_SnT21_P002_1,cc00,1,2,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 378, 248, 421, 225, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,126,50340,0.0,0.0,1.0,0.0,0.0,1.0
10307,GuestNpc_SnT21_P003_1,cc00,1,3,1,61,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 379, 249, 355, 215, 0, 141, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50341,0.0,0.0,1.0,0.0,0.0,1.0
10426,GuestNpc_SnT21_P003_2,cc00,1,3,1,63,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 388, 258, 345, 221, 0, 149, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50361,0.0,0.0,1.0,0.0,0.0,1.0
10309,GuestNpc_SnT21_F001_1,cc00,1,2,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 354, 224, 351, 238, 0, 141, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50342,0.0,0.0,1.0,0.0,0.0,1.0
10310,GuestNpc_SnT21_F002_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 130, 0, 368, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10311,GuestNpc_SnT21_F003_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 350, 220, 130, 230, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50343,0.0,0.0,1.0,0.0,0.0,1.0
10312,GuestNpc_SnT21_F004_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 322, 192, 360, 174, 0, 128, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50344,0.0,0.0,1.0,0.0,0.0,1.0
10313,GuestNpc_SnT21_F005_1,cc00,1,2,1,20,3,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 273, 143, 304, 130, 0, 98, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,124,50345,0.0,0.0,1.0,0.0,0.0,1.0
10427,GuestNpc_SnT21_F005_2,cc00,1,2,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 311, 181, 260, 163, 0, 118, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,124,50362,0.0,0.0,1.0,0.0,0.0,1.0
10317,GuestNpc_SnT21_F006_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 130, 0, 293, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10318,GuestNpc_SnT21_F007_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 130, 0, 130, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10314,GuestNpc_SnT21_W007_1,cc00,1,4,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 316, 186, 130, 163, 0, 118, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50346,0.0,0.0,1.0,0.0,0.0,1.0
10315,GuestNpc_SnT21_W008_1,cc00,1,3,1,30,4,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 284, 154, 293, 141, 0, 108, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50347,0.0,0.0,1.0,0.0,0.0,1.0
10308,GuestNpc_SnT21_P004_1,cc00,1,2,1,62,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 380, 250, 271, 227, 0, 148, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50348,0.0,0.0,1.0,0.0,0.0,1.0
10319,GuestNpc_SnT21_F008_1,cc00,1,2,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 367, 237, 357, 214, 0, 128, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50349,0.0,0.0,1.0,0.0,0.0,1.0
10325,GuestNpc_SnT21_F009_1,cc00,1,2,1,60,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 375, 245, 344, 228, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50350,0.0,0.0,1.0,0.0,0.0,1.0
10326,GuestNpc_SnT21_F010_1,cc00,1,3,1,40,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 357, 227, 358, 244, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50351,0.0,0.0,1.0,0.0,0.0,1.0
10320,GuestNpc_SnT21_W009_1,cc00,1,3,1,60,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 311, 181, 374, 163, 0, 118, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50352,0.0,0.0,1.0,0.0,0.0,1.0
10321,GuestNpc_SnT21_W010_1,cc00,1,2,1,50,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 311, 181, 293, 163, 0, 118, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50353,0.0,0.0,1.0,0.0,0.0,1.0
10327,GuestNpc_SnT21_F011_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 344, 214, 293, 237, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50354,0.0,0.0,1.0,0.0,0.0,1.0
10328,GuestNpc_SnT21_F012_1,cc00,1,2,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 322, 192, 367, 174, 0, 128, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50355,0.0,0.0,1.0,0.0,0.0,1.0
10316,GuestNpc_SnT21_P005_1,cc00,1,2,1,65,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 388, 258, 304, 215, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50356,0.0,0.0,1.0,0.0,0.0,1.0
10329,GuestNpc_SnT21_F013_1,cc00,1,2,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 345, 215, 378, 258, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50357,0.0,0.0,1.0,0.0,0.0,1.0
10429,GuestNpc_SnT21_F013_2,cc00,1,2,1,65,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 365, 235, 388, 258, 0, 156, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50364,0.0,0.0,1.0,0.0,0.0,1.0
10330,GuestNpc_SnT21_F014_1,cc00,1,3,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 378, 248, 388, 225, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50358,0.0,0.0,1.0,0.0,0.0,1.0
10331,GuestNpc_SnT21_F015_1,cc00,1,3,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 377, 247, 355, 227, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50359,0.0,0.0,1.0,0.0,0.0,1.0
10413,GuestNpc_SnT21_F016_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 277, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10414,GuestNpc_SnT21_F017_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10417,GuestNpc_UniqueF_Josef_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10418,GuestNpc_UniqueP_Timov_1,cc00,1,10,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10419,GuestNpc_SnT21_W011_bar_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10420,GuestNpc_SnT21_P006_smt_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10421,GuestNpc_SnT21_F018_inn_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10422,GuestNpc_SnT21_hd_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10332,GuestNpc_FsT21_W001_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10333,GuestNpc_FsT21_W002_1,cc00,1,2,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,133,50370,0.0,0.0,1.0,0.0,0.0,1.0
10334,GuestNpc_FsT21_W003_1,cc00,1,1,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 378, 0, 355, 0, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,123,50371,0.0,0.0,1.0,0.0,0.0,1.0
10335,GuestNpc_FsT21_W004_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 367, 0, 344, 0, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50372,0.0,0.0,1.0,0.0,0.0,1.0
10336,GuestNpc_FsT21_W005_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 367, 0, 344, 0, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50373,0.0,0.0,1.0,0.0,0.0,1.0
10337,GuestNpc_FsT21_W006_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50374,0.0,0.0,1.0,0.0,0.0,1.0
10338,GuestNpc_FsT21_W007_1,cc00,1,3,1,30,4,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50375,0.0,0.0,1.0,0.0,0.0,1.0
10339,GuestNpc_FsT21_P001_1,cc00,1,2,1,62,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 390, 0, 347, 0, 0, 148, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50376,0.0,0.0,1.0,0.0,0.0,1.0
10340,GuestNpc_FsT21_P002_1,cc00,1,2,1,61,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 379, 0, 356, 0, 0, 147, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50377,0.0,0.0,1.0,0.0,0.0,1.0
10435,GuestNpc_FsT21_P002_2,cc00,1,2,1,65,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 383, 0, 360, 0, 0, 151, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50378,0.0,0.0,1.0,0.0,0.0,1.0
10341,GuestNpc_FsT21_P003_1,cc00,1,4,1,63,4,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 301, 0, 282, 0, 0, 108, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,181,50379,0.0,0.0,1.0,0.0,0.0,1.0
10342,GuestNpc_FsT21_P004_1,cc00,1,3,1,62,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 380, 0, 357, 0, 0, 148, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50380,0.0,0.0,1.0,0.0,0.0,1.0
10343,GuestNpc_FsT21_F001_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10344,GuestNpc_FsT21_F002_1,cc00,1,3,1,65,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 383, 0, 360, 0, 0, 151, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,181,50381,0.0,0.0,1.0,0.0,0.0,1.0
10345,GuestNpc_FsT21_F003_1,cc00,1,2,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 367, 0, 344, 0, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50382,0.0,0.0,1.0,0.0,0.0,1.0
10346,GuestNpc_FsT21_F004_1,cc00,1,4,1,20,3,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,124,50383,0.0,0.0,1.0,0.0,0.0,1.0
10347,GuestNpc_FsT21_P005_1,cc00,1,2,1,63,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 381, 0, 358, 0, 0, 149, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50384,0.0,0.0,1.0,0.0,0.0,1.0
10348,GuestNpc_FsT21_P006_1,cc00,1,3,1,64,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 381, 0, 358, 0, 0, 149, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,184,50385,0.0,0.0,1.0,0.0,0.0,1.0
10349,GuestNpc_FsT21_P007_1,cc00,1,2,1,66,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 385, 0, 361, 0, 0, 152, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50386,0.0,0.0,1.0,0.0,0.0,1.0
10436,GuestNpc_FsT21_P007_2,cc00,1,2,1,70,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 389, 0, 366, 0, 0, 156, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50387,0.0,0.0,1.0,0.0,0.0,1.0
10350,GuestNpc_FsT21_P008_1,cc00,1,3,1,64,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 382, 0, 359, 0, 0, 150, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,182,50388,0.0,0.0,1.0,0.0,0.0,1.0
10351,GuestNpc_FsT21_P009_1,cc00,1,4,1,61,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 379, 0, 356, 0, 0, 147, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,181,50389,0.0,0.0,1.0,0.0,0.0,1.0
10352,GuestNpc_FsT21_P010_1,cc00,1,3,1,65,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 383, 0, 360, 0, 0, 151, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,181,50390,0.0,0.0,1.0,0.0,0.0,1.0
10437,GuestNpc_FsT21_P010_2,cc00,1,3,1,67,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 386, 0, 363, 0, 0, 153, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,181,50391,0.0,0.0,1.0,0.0,0.0,1.0
10353,GuestNpc_FsT21_P011_1,cc00,1,2,1,62,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 380, 0, 357, 0, 0, 148, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50392,0.0,0.0,1.0,0.0,0.0,1.0
