m_id,m_FieldTex,m_BattleTex,m_EventTex,m_UniTextureID,m_AttachEffect,m_MaterialParamsChangeID,m_VoiceEffectID
2203,Npc/ChrTX_Chd_NPC_Clf_SF/ChrTX_Chd_NPC_Clf_SF_N,Npc/ChrTX_Chd_NPC_Clf_SF/ChrTX_Chd_NPC_Clf_SF_B,,0,0,0,0
2204,Npc/ChrTX_Chd_NPC_Clf_SM/ChrTX_Chd_NPC_Clf_SM_N,Npc/ChrTX_Chd_NPC_Clf_SM/ChrTX_Chd_NPC_Clf_SM_B,,0,0,0,0
2205,Npc/ChrTX_Chd_NPC_Clf_SF/ChrTX_Chd_NPC_Clf_SF_N,Npc/ChrTX_Chd_NPC_Clf_SF/ChrTX_Chd_NPC_Clf_SF_B,,0,0,0,0
2206,Npc/ChrTX_Chd_NPC_Clf_SM/ChrTX_Chd_NPC_Clf_SM_N,Npc/ChrTX_Chd_NPC_Clf_SM/ChrTX_Chd_NPC_Clf_SM_B,,0,0,0,0
2207,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM/ChrTX_Chd_NPC_Cmn_Nbl_AM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM/ChrTX_Chd_NPC_Cmn_Nbl_AM_B,,0,0,0,0
2211,Npc/ChrTX_Chd_NPC_Clf_Sld/ChrTX_Chd_NPC_Clf_Sld_N,Npc/ChrTX_Chd_NPC_Clf_Sld/ChrTX_Chd_NPC_Clf_Sld_B,,0,0,0,0
2212,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_M_a/ChrTX_Chd_NPC_Cmn_TrcKnt_M_a_N,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_M_a/ChrTX_Chd_NPC_Cmn_TrcKnt_M_a_B,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_M_a/ChrTX_Chd_NPC_Cmn_TrcKnt_M_a_E,0,0,0,0
2213,Npc/ChrTX_Chd_NPC_Snw_Sld/ChrTX_Chd_NPC_Snw_Sld_N,Npc/ChrTX_Chd_NPC_Snw_Sld/ChrTX_Chd_NPC_Snw_Sld_B,,0,0,0,0
2214,Npc/ChrTX_Chd_NPC_Snw_Sld_a/ChrTX_Chd_NPC_Snw_Sld_a_N,Npc/ChrTX_Chd_NPC_Snw_Sld_a/ChrTX_Chd_NPC_Snw_Sld_a_B,,0,0,0,0
2215,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_M/ChrTX_Chd_NPC_Cmn_TrcKnt_M_N,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_M/ChrTX_Chd_NPC_Cmn_TrcKnt_M_B,,0,0,0,0
2216,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_F/ChrTX_Chd_NPC_Cmn_TrcKnt_F_N,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_F/ChrTX_Chd_NPC_Cmn_TrcKnt_F_B,,0,0,0,0
2217,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_M_b/ChrTX_Chd_NPC_Cmn_TrcKnt_M_b_N,Npc/ChrTX_Chd_NPC_Cmn_TrcKnt_M_b/ChrTX_Chd_NPC_Cmn_TrcKnt_M_b_B,,0,0,0,0
2220,Npc/ChrTX_Chd_NPC_Cmn_SnwWlf/ChrTX_Chd_NPC_Cmn_SnwWlf_N,Npc/ChrTX_Chd_NPC_Cmn_SnwWlf/ChrTX_Chd_NPC_Cmn_SnwWlf_B,Npc/ChrTX_Chd_NPC_Cmn_SnwWlf/ChrTX_Chd_NPC_Cmn_SnwWlf_E,0,0,0,0
2221,Npc/ChrTX_Chd_NPC_Fst_Sld/ChrTX_Chd_NPC_Fst_Sld_N,Npc/ChrTX_Chd_NPC_Fst_Sld/ChrTX_Chd_NPC_Fst_Sld_B,,0,0,0,0
2223,Npc/ChrTX_Chd_NPC_Cmn_Hnt_M_a/ChrTX_Chd_NPC_Cmn_Hnt_M_a_N,Npc/ChrTX_Chd_NPC_Cmn_Hnt_M_a/ChrTX_Chd_NPC_Cmn_Hnt_M_a_B,,0,0,0,0
2224,Npc/ChrTX_Chd_NPC_Fst_YM/ChrTX_Chd_NPC_Fst_YM_N,Npc/ChrTX_Chd_NPC_Fst_YM/ChrTX_Chd_NPC_Fst_YM_B,,0,0,0,0
2226,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_N,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_B,,0,0,0,0
2227,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_N,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_B,,0,0,0,0
2228,Npc/ChrTX_Chd_NPC_Cmn_Hnt_M/ChrTX_Chd_NPC_Cmn_Hnt_M_N,Npc/ChrTX_Chd_NPC_Cmn_Hnt_M/ChrTX_Chd_NPC_Cmn_Hnt_M_B,,0,0,0,0
2231,Npc/ChrTX_Chd_NPC_Pln_CM/ChrTX_Chd_NPC_Pln_CM_N,,,0,0,0,0
2232,Npc/ChrTX_Chd_NPC_Pln_CF/ChrTX_Chd_NPC_Pln_CF_N,,,0,0,0,0
2233,Npc/ChrTX_Chd_NPC_Pln_CM/ChrTX_Chd_NPC_Pln_CM_N,,,0,0,0,0
2234,Npc/ChrTX_Chd_NPC_Pln_CF/ChrTX_Chd_NPC_Pln_CF_N,,,0,0,0,0
2236,Npc/ChrTX_Chd_NPC_Pln_SM/ChrTX_Chd_NPC_Pln_SM_N,Npc/ChrTX_Chd_NPC_Pln_SM/ChrTX_Chd_NPC_Pln_SM_B,,0,0,0,0
2238,Npc/ChrTX_Chd_NPC_Cmn_Mnr/ChrTX_Chd_NPC_Cmn_Mnr_N,Npc/ChrTX_Chd_NPC_Cmn_Mnr/ChrTX_Chd_NPC_Cmn_Mnr_B,,0,0,0,0
2240,Npc/ChrTX_Chd_NPC_Cmn_Mnr/ChrTX_Chd_NPC_Cmn_Mnr_N,Npc/ChrTX_Chd_NPC_Cmn_Mnr/ChrTX_Chd_NPC_Cmn_Mnr_B,,0,0,0,0
5064,Npc/ChrTX_Chd_NPC_Cmn_Mnr/ChrTX_Chd_NPC_Cmn_Mnr_N,Npc/ChrTX_Chd_NPC_Cmn_Mnr/ChrTX_Chd_NPC_Cmn_Mnr_B,,0,0,0,0
5076,Npc/ChrTX_Chd_NPC_Pln_YM/ChrTX_Chd_NPC_Pln_YM_N,Npc/ChrTX_Chd_NPC_Pln_YM/ChrTX_Chd_NPC_Pln_YM_B,,0,0,0,0
5077,Npc/ChrTX_Chd_NPC_Pln_YF/ChrTX_Chd_NPC_Pln_YF_N,Npc/ChrTX_Chd_NPC_Pln_YF/ChrTX_Chd_NPC_Pln_YF_B,,0,0,0,0
5078,Npc/ChrTX_Chd_NPC_Pln_SM/ChrTX_Chd_NPC_Pln_SM_N,Npc/ChrTX_Chd_NPC_Pln_SM/ChrTX_Chd_NPC_Pln_SM_B,,0,0,0,0
5079,Npc/ChrTX_Chd_NPC_Pln_SF/ChrTX_Chd_NPC_Pln_SF_N,Npc/ChrTX_Chd_NPC_Pln_SF/ChrTX_Chd_NPC_Pln_SF_B,,0,0,0,0
5080,Npc/ChrTX_Chd_NPC_Pln_Mch/ChrTX_Chd_NPC_Pln_Mch_N,Npc/ChrTX_Chd_NPC_Pln_Mch/ChrTX_Chd_NPC_Pln_Mch_B,,0,0,0,0
5081,Npc/ChrTX_Chd_NPC_Pln_Sld/ChrTX_Chd_NPC_Pln_Sld_N,Npc/ChrTX_Chd_NPC_Pln_Sld/ChrTX_Chd_NPC_Pln_Sld_B,,0,0,0,0
2241,Npc/ChrTX_Chd_NPC_Cmn_Bar_F/ChrTX_Chd_NPC_Cmn_Bar_F_N,Npc/ChrTX_Chd_NPC_Cmn_Bar_F/ChrTX_Chd_NPC_Cmn_Bar_F_B,,0,0,0,0
2242,Npc/ChrTX_Chd_NPC_Clf_CM/ChrTX_Chd_NPC_Clf_CM_N,,,0,0,0,0
2243,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_B,,0,0,0,0
2244,Npc/ChrTX_Chd_NPC_Cmn_Bnd_b/ChrTX_Chd_NPC_Cmn_Bnd_b_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd_b/ChrTX_Chd_NPC_Cmn_Bnd_b_B,,0,0,0,0
2245,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_B,,0,0,0,0
2246,Npc/ChrTX_Chd_NPC_Fst_CM/ChrTX_Chd_NPC_Fst_CM_N,,,0,0,0,0
2247,Npc/ChrTX_Chd_NPC_Mnt_CM/ChrTX_Chd_NPC_Mnt_CM_N,,,0,0,0,0
2248,Npc/ChrTX_Chd_NPC_Clf_CF/ChrTX_Chd_NPC_Clf_CF_N,,,0,0,0,0
2249,Npc/ChrTX_Chd_NPC_Rvr_CM/ChrTX_Chd_NPC_Rvr_CM_N,,,0,0,0,0
2250,Bos/B02/ChrTX_Chd_NPC_B02_005_N,Bos/B02/ChrTX_Chd_NPC_B02_005_B,,0,0,0,0
2251,Npc/ChrTX_Chd_NPC_Dst_Mch/ChrTX_Chd_NPC_Dst_Mch_N,Npc/ChrTX_Chd_NPC_Dst_Mch/ChrTX_Chd_NPC_Dst_Mch_B,,0,0,0,0
2252,Npc/ChrTX_Chd_NPC_Cmn_Mnr_a/ChrTX_Chd_NPC_Cmn_Mnr_a_N,Npc/ChrTX_Chd_NPC_Cmn_Mnr_a/ChrTX_Chd_NPC_Cmn_Mnr_a_B,,0,0,0,0
2253,Chs/P026/ChrTX_Chd_NPC_P026_03_N,Chs/P026/ChrTX_Chd_NPC_P026_03_B,,0,0,0,0
2254,Npc/ChrTX_Chd_NPC_Clf_SM/ChrTX_Chd_NPC_Clf_SM_N,Npc/ChrTX_Chd_NPC_Clf_SM/ChrTX_Chd_NPC_Clf_SM_B,,0,0,0,0
2255,Npc/ChrTX_Chd_NPC_Clf_YM/ChrTX_Chd_NPC_Clf_YM_N,Npc/ChrTX_Chd_NPC_Clf_YM/ChrTX_Chd_NPC_Clf_YM_B,,0,0,0,0
2256,Npc/ChrTX_Chd_NPC_Clf_Sld/ChrTX_Chd_NPC_Clf_Sld_N,Npc/ChrTX_Chd_NPC_Clf_Sld/ChrTX_Chd_NPC_Clf_Sld_B,,0,0,0,0
2257,Npc/ChrTX_Chd_NPC_Cmn_Mnr_b/ChrTX_Chd_NPC_Cmn_Mnr_b_N,Npc/ChrTX_Chd_NPC_Cmn_Mnr_b/ChrTX_Chd_NPC_Cmn_Mnr_b_B,,0,0,0,0
2258,Npc/ChrTX_Chd_NPC_Clf_SF/ChrTX_Chd_NPC_Clf_SF_N,Npc/ChrTX_Chd_NPC_Clf_SF/ChrTX_Chd_NPC_Clf_SF_B,,0,0,0,0
2259,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_B,,0,0,0,0
2260,Npc/ChrTX_Chd_NPC_Clf_YF/ChrTX_Chd_NPC_Clf_YF_N,Npc/ChrTX_Chd_NPC_Clf_YF/ChrTX_Chd_NPC_Clf_YF_B,,0,0,0,0
5063,Npc/ChrTX_Chd_NPC_Cmn_Phm/ChrTX_Chd_NPC_Cmn_Phm_N,Npc/ChrTX_Chd_NPC_Cmn_Phm/ChrTX_Chd_NPC_Cmn_Phm_B,,0,0,0,0
2261,Npc/ChrTX_Chd_NPC_Dst_YM/ChrTX_Chd_NPC_Dst_YM_N,Npc/ChrTX_Chd_NPC_Dst_YM/ChrTX_Chd_NPC_Dst_YM_B,,0,0,0,0
2262,Npc/ChrTX_Chd_NPC_Dst_Sld_a/ChrTX_Chd_NPC_Dst_Sld_a_N,Npc/ChrTX_Chd_NPC_Dst_Sld_a/ChrTX_Chd_NPC_Dst_Sld_a_B,,0,0,0,0
2263,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_B,,0,0,0,0
2264,Npc/ChrTX_Chd_NPC_Dst_Mch/ChrTX_Chd_NPC_Dst_Mch_N,Npc/ChrTX_Chd_NPC_Dst_Mch/ChrTX_Chd_NPC_Dst_Mch_B,,0,0,0,0
2265,Npc/ChrTX_Chd_NPC_Dst_SM/ChrTX_Chd_NPC_Dst_SM_N,Npc/ChrTX_Chd_NPC_Dst_SM/ChrTX_Chd_NPC_Dst_SM_B,,0,0,0,0
2266,Npc/ChrTX_Chd_NPC_Clf_Mch/ChrTX_Chd_NPC_Clf_Mch_N,Npc/ChrTX_Chd_NPC_Clf_Mch/ChrTX_Chd_NPC_Clf_Mch_B,,0,0,0,0
2267,Npc/ChrTX_Chd_NPC_Clf_YF/ChrTX_Chd_NPC_Clf_YF_N,Npc/ChrTX_Chd_NPC_Clf_YF/ChrTX_Chd_NPC_Clf_YF_B,,0,0,0,0
2268,Npc/ChrTX_Chd_NPC_Dst_YF/ChrTX_Chd_NPC_Dst_YF_N,Npc/ChrTX_Chd_NPC_Dst_YF/ChrTX_Chd_NPC_Dst_YF_B,,0,0,0,0
2272,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
2273,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
2274,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
2275,Npc/ChrTX_Chd_NPC_Sea_Mch/ChrTX_Chd_NPC_Sea_Mch_N,Npc/ChrTX_Chd_NPC_Sea_Mch/ChrTX_Chd_NPC_Sea_Mch_B,,0,0,0,0
2276,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
2277,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
2278,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
2279,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
2280,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
5006,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
5007,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_N,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_B,,0,0,0,0
5008,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_N,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_B,,0,0,0,0
5009,Npc/ChrTX_Chd_NPC_Sea_Sld/ChrTX_Chd_NPC_Sea_Sld_N,Npc/ChrTX_Chd_NPC_Sea_Sld/ChrTX_Chd_NPC_Sea_Sld_B,,0,0,0,0
5010,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_N,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_B,,0,0,0,0
5011,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_N,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_B,,0,0,0,0
5012,Bos/B03/ChrTX_Chd_NPC_B03_006_N,Bos/B03/ChrTX_Chd_NPC_B03_006_B,,0,0,0,0
5013,Npc/ChrTX_Chd_NPC_Sea_SF/ChrTX_Chd_NPC_Sea_SF_N,Npc/ChrTX_Chd_NPC_Sea_SF/ChrTX_Chd_NPC_Sea_SF_B,,0,0,0,0
5014,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_N,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_B,,0,0,0,0
5015,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_N,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_B,,0,0,0,0
5016,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_N,Npc/ChrTX_Chd_NPC_Cmn_Str/ChrTX_Chd_NPC_Cmn_Str_B,,0,0,0,0
5017,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_B,,0,0,0,0
5018,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM/ChrTX_Chd_NPC_Cmn_Nbl_AM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM/ChrTX_Chd_NPC_Cmn_Nbl_AM_B,,0,0,0,0
5019,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM/ChrTX_Chd_NPC_Cmn_Nbl_AM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM/ChrTX_Chd_NPC_Cmn_Nbl_AM_B,,0,0,0,0
5020,Npc/ChrTX_Chd_NPC_Sea_Sld_a/ChrTX_Chd_NPC_Sea_Sld_a_N,Npc/ChrTX_Chd_NPC_Sea_Sld_a/ChrTX_Chd_NPC_Sea_Sld_a_B,,0,0,0,0
5021,Npc/ChrTX_Chd_NPC_Sea_Sld_a/ChrTX_Chd_NPC_Sea_Sld_a_N,Npc/ChrTX_Chd_NPC_Sea_Sld_a/ChrTX_Chd_NPC_Sea_Sld_a_B,,0,0,0,0
2281,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_B,,0,0,0,0
2282,Chs/P029/ChrTX_Chd_NPC_P029_02_N,Chs/P029/ChrTX_Chd_NPC_P029_02_B,,0,0,0,0
2283,Npc/ChrTX_Chd_NPC_Sea_YM/ChrTX_Chd_NPC_Sea_YM_N,Npc/ChrTX_Chd_NPC_Sea_YM/ChrTX_Chd_NPC_Sea_YM_B,,0,0,0,0
2284,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
2285,Npc/ChrTX_Chd_NPC_Sea_Mch/ChrTX_Chd_NPC_Sea_Mch_N,Npc/ChrTX_Chd_NPC_Sea_Mch/ChrTX_Chd_NPC_Sea_Mch_B,,0,0,0,0
2286,Npc/ChrTX_Chd_NPC_Sea_SM/ChrTX_Chd_NPC_Sea_SM_N,Npc/ChrTX_Chd_NPC_Sea_SM/ChrTX_Chd_NPC_Sea_SM_B,,0,0,0,0
2291,Npc/ChrTX_Chd_NPC_Cmn_Dnc/ChrTX_Chd_NPC_Cmn_Dnc_N,Npc/ChrTX_Chd_NPC_Cmn_Dnc/ChrTX_Chd_NPC_Cmn_Dnc_B,,0,0,0,0
2292,Npc/ChrTX_Chd_NPC_Cmn_Dnc_a/ChrTX_Chd_NPC_Cmn_Dnc_a_N,Npc/ChrTX_Chd_NPC_Cmn_Dnc_a/ChrTX_Chd_NPC_Cmn_Dnc_a_B,,0,0,0,0
2293,Npc/ChrTX_Chd_NPC_Dst_YM/ChrTX_Chd_NPC_Dst_YM_N,Npc/ChrTX_Chd_NPC_Dst_YM/ChrTX_Chd_NPC_Dst_YM_B,,0,0,0,0
2294,Npc/ChrTX_Chd_NPC_Cmn_Gtl/ChrTX_Chd_NPC_Cmn_Gtl_N,Npc/ChrTX_Chd_NPC_Cmn_Gtl/ChrTX_Chd_NPC_Cmn_Gtl_B,,0,0,0,0
2295,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_B,,0,0,0,0
2296,Npc/ChrTX_Chd_NPC_Unq_Helgenish/ChrTX_Chd_NPC_Unq_Helgenish_N,Npc/ChrTX_Chd_NPC_Unq_Helgenish/ChrTX_Chd_NPC_Unq_Helgenish_B,,0,0,0,0
2297,Npc/ChrTX_Chd_NPC_Dst_YM/ChrTX_Chd_NPC_Dst_YM_N,Npc/ChrTX_Chd_NPC_Dst_YM/ChrTX_Chd_NPC_Dst_YM_B,,0,0,0,0
2298,Npc/ChrTX_Chd_NPC_Cmn_Dnc_b/ChrTX_Chd_NPC_Cmn_Dnc_b_N,Npc/ChrTX_Chd_NPC_Cmn_Dnc_b/ChrTX_Chd_NPC_Cmn_Dnc_b_B,,0,0,0,0
2300,Npc/ChrTX_Chd_NPC_Unq_Yusufa/ChrTX_Chd_NPC_Unq_Yusufa_N,Npc/ChrTX_Chd_NPC_Unq_Yusufa/ChrTX_Chd_NPC_Unq_Yusufa_B,,0,0,0,0
5086,Bos/B04/ChrTX_Chd_NPC_B04_017_N,Bos/B04/ChrTX_Chd_NPC_B04_017_B,,0,0,0,0
5087,Npc/ChrTX_Chd_NPC_Sea_YM/ChrTX_Chd_NPC_Sea_YM_N,Npc/ChrTX_Chd_NPC_Sea_YM/ChrTX_Chd_NPC_Sea_YM_B,,0,0,0,0
5088,Npc/ChrTX_Chd_NPC_Rvr_YF/ChrTX_Chd_NPC_Rvr_YF_N,Npc/ChrTX_Chd_NPC_Rvr_YF/ChrTX_Chd_NPC_Rvr_YF_B,,0,0,0,0
2301,Chs/P015/ChrTX_Chd_NPC_P015_05_N,Chs/P015/ChrTX_Chd_NPC_P015_05_B,,0,0,0,0
2303,Npc/ChrTX_Chd_NPC_Fst_SM/ChrTX_Chd_NPC_Fst_SM_N,Npc/ChrTX_Chd_NPC_Fst_SM/ChrTX_Chd_NPC_Fst_SM_B,,0,0,0,0
2304,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_B,,0,0,0,0
2311,Npc/ChrTX_Chd_NPC_Rvr_Mch/ChrTX_Chd_NPC_Rvr_Mch_N,Npc/ChrTX_Chd_NPC_Rvr_Mch/ChrTX_Chd_NPC_Rvr_Mch_B,,0,0,0,0
5071,Npc/ChrTX_Chd_NPC_Rvr_YF/ChrTX_Chd_NPC_Rvr_YF_N,Npc/ChrTX_Chd_NPC_Rvr_YF/ChrTX_Chd_NPC_Rvr_YF_B,,0,0,0,0
5072,Npc/ChrTX_Chd_NPC_Cmn_Nbl_YM/ChrTX_Chd_NPC_Cmn_Nbl_YM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_YM/ChrTX_Chd_NPC_Cmn_Nbl_YM_B,,0,0,0,0
5073,Npc/ChrTX_Chd_NPC_Cmn_Por_YF/ChrTX_Chd_NPC_Cmn_Por_YF_N,Npc/ChrTX_Chd_NPC_Cmn_Por_YF/ChrTX_Chd_NPC_Cmn_Por_YF_B,,0,0,0,0
5074,Npc/ChrTX_Chd_NPC_Cmn_Por_YM/ChrTX_Chd_NPC_Cmn_Por_YM_N,Npc/ChrTX_Chd_NPC_Cmn_Por_YM/ChrTX_Chd_NPC_Cmn_Por_YM_B,,0,0,0,0
2321,Npc/ChrTX_Chd_NPC_Mnt_SF/ChrTX_Chd_NPC_Mnt_SF_N,Npc/ChrTX_Chd_NPC_Mnt_SF/ChrTX_Chd_NPC_Mnt_SF_B,,0,0,0,0
2322,Npc/ChrTX_Chd_NPC_Mnt_SM/ChrTX_Chd_NPC_Mnt_SM_N,Npc/ChrTX_Chd_NPC_Mnt_SM/ChrTX_Chd_NPC_Mnt_SM_B,,0,0,0,0
2323,Chs/P033/ChrTX_Chd_NPC_P033_03_N,Chs/P033/ChrTX_Chd_NPC_P033_03_B,,0,0,0,0
2324,Npc/ChrTX_Chd_NPC_Cmn_Bis/ChrTX_Chd_NPC_Cmn_Bis_N,,,0,0,0,0
2325,Npc/ChrTX_Chd_NPC_Cmn_Prts_F/ChrTX_Chd_NPC_Cmn_Prts_F_N,Npc/ChrTX_Chd_NPC_Cmn_Prts_F/ChrTX_Chd_NPC_Cmn_Prts_F_B,,0,0,0,0
2326,Npc/ChrTX_Chd_NPC_Cmn_Mnr_a/ChrTX_Chd_NPC_Cmn_Mnr_a_N,Npc/ChrTX_Chd_NPC_Cmn_Mnr_a/ChrTX_Chd_NPC_Cmn_Mnr_a_B,,0,0,0,0
2327,Npc/ChrTX_Chd_NPC_Cmn_Str_a/ChrTX_Chd_NPC_Cmn_Str_a_N,Npc/ChrTX_Chd_NPC_Cmn_Str_a/ChrTX_Chd_NPC_Cmn_Str_a_B,,0,0,0,0
2328,Npc/ChrTX_Chd_NPC_Mnt_YF/ChrTX_Chd_NPC_Mnt_YF_N,Npc/ChrTX_Chd_NPC_Mnt_YF/ChrTX_Chd_NPC_Mnt_YF_B,,0,0,0,0
2329,Npc/ChrTX_Chd_NPC_Mnt_YM/ChrTX_Chd_NPC_Mnt_YM_N,Npc/ChrTX_Chd_NPC_Mnt_YM/ChrTX_Chd_NPC_Mnt_YM_B,,0,0,0,0
2330,Npc/ChrTX_Chd_NPC_Clf_Sld/ChrTX_Chd_NPC_Clf_Sld_N,Npc/ChrTX_Chd_NPC_Clf_Sld/ChrTX_Chd_NPC_Clf_Sld_B,,0,0,0,0
2331,Npc/ChrTX_Chd_NPC_Snw_Sld/ChrTX_Chd_NPC_Snw_Sld_N,Npc/ChrTX_Chd_NPC_Snw_Sld/ChrTX_Chd_NPC_Snw_Sld_B,,0,0,0,0
