m_id,m_SoundLabel,m_Category,m_Usage,m_Sheet,m_Loop,m_PlayMax,m_FadeI,m_FadeO,m_Priority
15882,vo_etc_man02_etc3,2,9,2000,194,1,0.0,0.0,0
15883,vo_etc_man02_etc4,2,9,2000,194,1,0.0,0.0,0
15907,vo_etc_man03_bow1,2,9,2000,194,1,0.0,0.0,0
15908,vo_etc_man03_bow2,2,9,2000,194,1,0.0,0.0,0
15903,vo_etc_man03_aha1,2,9,2000,194,1,0.0,0.0,0
15904,vo_etc_man03_aha2,2,9,2000,194,1,0.0,0.0,0
15905,vo_etc_man03_aha3,2,9,2000,194,1,0.0,0.0,0
15909,vo_etc_man03_bye,2,9,2000,194,1,0.0,0.0,0
15927,vo_etc_man03_surprise1,2,9,2000,194,1,0.0,0.0,0
15928,vo_etc_man03_surprise2,2,9,2000,194,1,0.0,0.0,0
15906,vo_etc_man03_anger,2,9,2000,194,1,0.0,0.0,0
15924,vo_etc_man03_sad,2,9,2000,194,1,0.0,0.0,0
15925,vo_etc_man03_sad2,2,9,2000,194,1,0.0,0.0,0
15915,vo_etc_man03_happy,2,9,2000,194,1,0.0,0.0,0
15916,vo_etc_man03_joy,2,9,2000,194,1,0.0,0.0,0
15917,vo_etc_man03_laugh1,2,9,2000,194,1,0.0,0.0,0
15918,vo_etc_man03_laugh2,2,9,2000,194,1,0.0,0.0,0
15919,vo_etc_man03_mortify1,2,9,2000,194,1,0.0,0.0,0
15926,vo_etc_man03_scared,2,9,2000,194,1,0.0,0.0,0
15929,vo_etc_man03_thank,2,9,2000,194,1,0.0,0.0,0
15932,vo_etc_man03_worry,2,9,2000,194,1,0.0,0.0,0
15914,vo_etc_man03_found1,2,9,2000,194,1,0.0,0.0,0
15933,vo_etc_man03_yes1,2,9,2000,194,1,0.0,0.0,0
15921,vo_etc_man03_no,2,9,2000,194,1,0.0,0.0,0
15922,vo_etc_man03_positive,2,9,2000,194,1,0.0,0.0,0
15920,vo_etc_man03_negation,2,9,2000,194,1,0.0,0.0,0
15923,vo_etc_man03_ready,2,9,2000,194,1,0.0,0.0,0
15911,vo_etc_man03_doubt,2,9,2000,194,1,0.0,0.0,0
15930,vo_etc_man03_thought,2,9,2000,194,1,0.0,0.0,0
15931,vo_etc_man03_truth,2,9,2000,194,1,0.0,0.0,0
15910,vo_etc_man03_dislike,2,9,2000,194,1,0.0,0.0,0
15912,vo_etc_man03_etc1,2,9,2000,194,1,0.0,0.0,0
15913,vo_etc_man03_etc2,2,9,2000,194,1,0.0,0.0,0
15938,vo_etc_man04_bow1,2,9,2000,194,1,0.0,0.0,0
15939,vo_etc_man04_bow2,2,9,2000,194,1,0.0,0.0,0
15934,vo_etc_man04_aha1,2,9,2000,194,1,0.0,0.0,0
15935,vo_etc_man04_aha2,2,9,2000,194,1,0.0,0.0,0
15936,vo_etc_man04_aha3,2,9,2000,194,1,0.0,0.0,0
15940,vo_etc_man04_bye,2,9,2000,194,1,0.0,0.0,0
15959,vo_etc_man04_surprise1,2,9,2000,194,1,0.0,0.0,0
15937,vo_etc_man04_anger,2,9,2000,194,1,0.0,0.0,0
15957,vo_etc_man04_sad,2,9,2000,194,1,0.0,0.0,0
15948,vo_etc_man04_happy,2,9,2000,194,1,0.0,0.0,0
15949,vo_etc_man04_joy,2,9,2000,194,1,0.0,0.0,0
15950,vo_etc_man04_laugh1,2,9,2000,194,1,0.0,0.0,0
15951,vo_etc_man04_laugh2,2,9,2000,194,1,0.0,0.0,0
15952,vo_etc_man04_mortify1,2,9,2000,194,1,0.0,0.0,0
15958,vo_etc_man04_scared,2,9,2000,194,1,0.0,0.0,0
15960,vo_etc_man04_thank,2,9,2000,194,1,0.0,0.0,0
15963,vo_etc_man04_worry,2,9,2000,194,1,0.0,0.0,0
15947,vo_etc_man04_found1,2,9,2000,194,1,0.0,0.0,0
15964,vo_etc_man04_yes1,2,9,2000,194,1,0.0,0.0,0
15954,vo_etc_man04_no,2,9,2000,194,1,0.0,0.0,0
15955,vo_etc_man04_positive,2,9,2000,194,1,0.0,0.0,0
15953,vo_etc_man04_negation,2,9,2000,194,1,0.0,0.0,0
15956,vo_etc_man04_ready,2,9,2000,194,1,0.0,0.0,0
15942,vo_etc_man04_doubt,2,9,2000,194,1,0.0,0.0,0
15943,vo_etc_man04_doubt2,2,9,2000,194,1,0.0,0.0,0
15961,vo_etc_man04_thought,2,9,2000,194,1,0.0,0.0,0
15962,vo_etc_man04_truth,2,9,2000,194,1,0.0,0.0,0
15941,vo_etc_man04_dislike,2,9,2000,194,1,0.0,0.0,0
15944,vo_etc_man04_etc1,2,9,2000,194,1,0.0,0.0,0
15945,vo_etc_man04_etc2,2,9,2000,194,1,0.0,0.0,0
15946,vo_etc_man04_etc3,2,9,2000,194,1,0.0,0.0,0
15968,vo_etc_man05_bow1,2,9,2000,194,1,0.0,0.0,0
15969,vo_etc_man05_bow2,2,9,2000,194,1,0.0,0.0,0
15965,vo_etc_man05_aha1,2,9,2000,194,1,0.0,0.0,0
15966,vo_etc_man05_aha2,2,9,2000,194,1,0.0,0.0,0
15970,vo_etc_man05_bye,2,9,2000,194,1,0.0,0.0,0
15993,vo_etc_man05_surprise1,2,9,2000,194,1,0.0,0.0,0
15994,vo_etc_man05_surprise1_B,2,9,2000,194,1,0.0,0.0,0
15995,vo_etc_man05_surprise2,2,9,2000,194,1,0.0,0.0,0
15996,vo_etc_man05_surprise2_B,2,9,2000,194,1,0.0,0.0,0
15967,vo_etc_man05_anger,2,9,2000,194,1,0.0,0.0,0
15990,vo_etc_man05_sad,2,9,2000,194,1,0.0,0.0,0
15991,vo_etc_man05_sad_B,2,9,2000,194,1,0.0,0.0,0
15979,vo_etc_man05_happy,2,9,2000,194,1,0.0,0.0,0
15980,vo_etc_man05_joy,2,9,2000,194,1,0.0,0.0,0
15981,vo_etc_man05_laugh1,2,9,2000,194,1,0.0,0.0,0
15982,vo_etc_man05_laugh2,2,9,2000,194,1,0.0,0.0,0
15983,vo_etc_man05_mortify1,2,9,2000,194,1,0.0,0.0,0
15992,vo_etc_man05_scared,2,9,2000,194,1,0.0,0.0,0
15997,vo_etc_man05_thank,2,9,2000,194,1,0.0,0.0,0
16000,vo_etc_man05_worry,2,9,2000,194,1,0.0,0.0,0
15978,vo_etc_man05_found1,2,9,2000,194,1,0.0,0.0,0
16001,vo_etc_man05_yes1,2,9,2000,194,1,0.0,0.0,0
15986,vo_etc_man05_no,2,9,2000,194,1,0.0,0.0,0
15987,vo_etc_man05_positive,2,9,2000,194,1,0.0,0.0,0
15988,vo_etc_man05_positive_B,2,9,2000,194,1,0.0,0.0,0
15984,vo_etc_man05_negation,2,9,2000,194,1,0.0,0.0,0
15985,vo_etc_man05_negation_B,2,9,2000,194,1,0.0,0.0,0
15989,vo_etc_man05_ready,2,9,2000,194,1,0.0,0.0,0
15972,vo_etc_man05_doubt,2,9,2000,194,1,0.0,0.0,0
15973,vo_etc_man05_doubt2,2,9,2000,194,1,0.0,0.0,0
15998,vo_etc_man05_thought,2,9,2000,194,1,0.0,0.0,0
15999,vo_etc_man05_truth,2,9,2000,194,1,0.0,0.0,0
15971,vo_etc_man05_dislike,2,9,2000,194,1,0.0,0.0,0
15974,vo_etc_man05_etc1,2,9,2000,194,1,0.0,0.0,0
15975,vo_etc_man05_etc2,2,9,2000,194,1,0.0,0.0,0
15976,vo_etc_man05_etc3,2,9,2000,194,1,0.0,0.0,0
15977,vo_etc_man05_etc4,2,9,2000,194,1,0.0,0.0,0
16005,vo_etc_man06_bow1,2,9,2000,194,1,0.0,0.0,0
16006,vo_etc_man06_bow2,2,9,2000,194,1,0.0,0.0,0
16002,vo_etc_man06_aha1,2,9,2000,194,1,0.0,0.0,0
16003,vo_etc_man06_aha2,2,9,2000,194,1,0.0,0.0,0
16007,vo_etc_man06_bye,2,9,2000,194,1,0.0,0.0,0
16028,vo_etc_man06_surprise1,2,9,2000,194,1,0.0,0.0,0
16004,vo_etc_man06_anger,2,9,2000,194,1,0.0,0.0,0
16026,vo_etc_man06_sad,2,9,2000,194,1,0.0,0.0,0
16016,vo_etc_man06_happy,2,9,2000,194,1,0.0,0.0,0
16017,vo_etc_man06_joy,2,9,2000,194,1,0.0,0.0,0
16018,vo_etc_man06_laugh1,2,9,2000,194,1,0.0,0.0,0
16019,vo_etc_man06_laugh2,2,9,2000,194,1,0.0,0.0,0
16020,vo_etc_man06_mortify1,2,9,2000,194,1,0.0,0.0,0
16027,vo_etc_man06_scared,2,9,2000,194,1,0.0,0.0,0
16029,vo_etc_man06_thank,2,9,2000,194,1,0.0,0.0,0
16033,vo_etc_man06_worry,2,9,2000,194,1,0.0,0.0,0
16034,vo_etc_man06_worry_B,2,9,2000,194,1,0.0,0.0,0
16015,vo_etc_man06_found1,2,9,2000,194,1,0.0,0.0,0
16035,vo_etc_man06_yes1,2,9,2000,194,1,0.0,0.0,0
16022,vo_etc_man06_no,2,9,2000,194,1,0.0,0.0,0
16023,vo_etc_man06_positive,2,9,2000,194,1,0.0,0.0,0
16021,vo_etc_man06_negation,2,9,2000,194,1,0.0,0.0,0
16024,vo_etc_man06_ready,2,9,2000,194,1,0.0,0.0,0
16025,vo_etc_man06_ready_B,2,9,2000,194,1,0.0,0.0,0
16009,vo_etc_man06_doubt,2,9,2000,194,1,0.0,0.0,0
16030,vo_etc_man06_thought,2,9,2000,194,1,0.0,0.0,0
16031,vo_etc_man06_truth,2,9,2000,194,1,0.0,0.0,0
16032,vo_etc_man06_truth_B,2,9,2000,194,1,0.0,0.0,0
16008,vo_etc_man06_dislike,2,9,2000,194,1,0.0,0.0,0
16010,vo_etc_man06_etc1,2,9,2000,194,1,0.0,0.0,0
16011,vo_etc_man06_etc2,2,9,2000,194,1,0.0,0.0,0
16012,vo_etc_man06_etc3,2,9,2000,194,1,0.0,0.0,0
16013,vo_etc_man06_etc4,2,9,2000,194,1,0.0,0.0,0
16014,vo_etc_man06_etc5,2,9,2000,194,1,0.0,0.0,0
16039,vo_etc_man07_bow1,2,9,2000,194,1,0.0,0.0,0
16040,vo_etc_man07_bow2,2,9,2000,194,1,0.0,0.0,0
16036,vo_etc_man07_aha1,2,9,2000,194,1,0.0,0.0,0
16037,vo_etc_man07_aha2,2,9,2000,194,1,0.0,0.0,0
16041,vo_etc_man07_bye,2,9,2000,194,1,0.0,0.0,0
16060,vo_etc_man07_surprise1,2,9,2000,194,1,0.0,0.0,0
16038,vo_etc_man07_anger,2,9,2000,194,1,0.0,0.0,0
16058,vo_etc_man07_sad,2,9,2000,194,1,0.0,0.0,0
16049,vo_etc_man07_happy,2,9,2000,194,1,0.0,0.0,0
16050,vo_etc_man07_joy,2,9,2000,194,1,0.0,0.0,0
16051,vo_etc_man07_laugh1,2,9,2000,194,1,0.0,0.0,0
16052,vo_etc_man07_laugh2,2,9,2000,194,1,0.0,0.0,0
16053,vo_etc_man07_mortify1,2,9,2000,194,1,0.0,0.0,0
16059,vo_etc_man07_scared,2,9,2000,194,1,0.0,0.0,0
16061,vo_etc_man07_thank,2,9,2000,194,1,0.0,0.0,0
16064,vo_etc_man07_worry,2,9,2000,194,1,0.0,0.0,0
16048,vo_etc_man07_found1,2,9,2000,194,1,0.0,0.0,0
16065,vo_etc_man07_yes1,2,9,2000,194,1,0.0,0.0,0
16066,vo_etc_man07_yes2,2,9,2000,194,1,0.0,0.0,0
16055,vo_etc_man07_no,2,9,2000,194,1,0.0,0.0,0
16056,vo_etc_man07_positive,2,9,2000,194,1,0.0,0.0,0
16054,vo_etc_man07_negation,2,9,2000,194,1,0.0,0.0,0
16057,vo_etc_man07_ready,2,9,2000,194,1,0.0,0.0,0
16043,vo_etc_man07_doubt,2,9,2000,194,1,0.0,0.0,0
16062,vo_etc_man07_thought,2,9,2000,194,1,0.0,0.0,0
16063,vo_etc_man07_truth,2,9,2000,194,1,0.0,0.0,0
16042,vo_etc_man07_dislike,2,9,2000,194,1,0.0,0.0,0
16044,vo_etc_man07_etc1,2,9,2000,194,1,0.0,0.0,0
16045,vo_etc_man07_etc2,2,9,2000,194,1,0.0,0.0,0
16046,vo_etc_man07_etc3,2,9,2000,194,1,0.0,0.0,0
16047,vo_etc_man07_etc4,2,9,2000,194,1,0.0,0.0,0
16070,vo_etc_man08_bow1,2,9,2000,194,1,0.0,0.0,0
16071,vo_etc_man08_bow2,2,9,2000,194,1,0.0,0.0,0
16067,vo_etc_man08_aha1,2,9,2000,194,1,0.0,0.0,0
16068,vo_etc_man08_aha2,2,9,2000,194,1,0.0,0.0,0
16072,vo_etc_man08_bye,2,9,2000,194,1,0.0,0.0,0
16092,vo_etc_man08_surprise1,2,9,2000,194,1,0.0,0.0,0
16069,vo_etc_man08_anger,2,9,2000,194,1,0.0,0.0,0
16090,vo_etc_man08_sad,2,9,2000,194,1,0.0,0.0,0
16081,vo_etc_man08_happy,2,9,2000,194,1,0.0,0.0,0
16082,vo_etc_man08_joy,2,9,2000,194,1,0.0,0.0,0
16083,vo_etc_man08_laugh1,2,9,2000,194,1,0.0,0.0,0
16084,vo_etc_man08_laugh2,2,9,2000,194,1,0.0,0.0,0
16085,vo_etc_man08_mortify1,2,9,2000,194,1,0.0,0.0,0
16091,vo_etc_man08_scared,2,9,2000,194,1,0.0,0.0,0
16093,vo_etc_man08_thank,2,9,2000,194,1,0.0,0.0,0
16096,vo_etc_man08_worry,2,9,2000,194,1,0.0,0.0,0
16080,vo_etc_man08_found1,2,9,2000,194,1,0.0,0.0,0
16097,vo_etc_man08_yes1,2,9,2000,194,1,0.0,0.0,0
16087,vo_etc_man08_no,2,9,2000,194,1,0.0,0.0,0
16088,vo_etc_man08_positive,2,9,2000,194,1,0.0,0.0,0
16086,vo_etc_man08_negation,2,9,2000,194,1,0.0,0.0,0
16089,vo_etc_man08_ready,2,9,2000,194,1,0.0,0.0,0
16074,vo_etc_man08_doubt,2,9,2000,194,1,0.0,0.0,0
16094,vo_etc_man08_thought,2,9,2000,194,1,0.0,0.0,0
16095,vo_etc_man08_truth,2,9,2000,194,1,0.0,0.0,0
16073,vo_etc_man08_dislike,2,9,2000,194,1,0.0,0.0,0
16075,vo_etc_man08_etc1,2,9,2000,194,1,0.0,0.0,0
16076,vo_etc_man08_etc2,2,9,2000,194,1,0.0,0.0,0
16077,vo_etc_man08_etc3,2,9,2000,194,1,0.0,0.0,0
16078,vo_etc_man08_etc4,2,9,2000,194,1,0.0,0.0,0
16079,vo_etc_man08_etc5,2,9,2000,194,1,0.0,0.0,0
16103,vo_etc_man09_bow1,2,9,2000,194,1,0.0,0.0,0
16104,vo_etc_man09_bow2,2,9,2000,194,1,0.0,0.0,0
16098,vo_etc_man09_aha1,2,9,2000,194,1,0.0,0.0,0
16099,vo_etc_man09_aha2,2,9,2000,194,1,0.0,0.0,0
16105,vo_etc_man09_bye,2,9,2000,194,1,0.0,0.0,0
16126,vo_etc_man09_surprise1,2,9,2000,194,1,0.0,0.0,0
16100,vo_etc_man09_anger,2,9,2000,194,1,0.0,0.0,0
16101,vo_etc_man09_anger2,2,9,2000,194,1,0.0,0.0,0
16102,vo_etc_man09_anger3,2,9,2000,194,1,0.0,0.0,0
16123,vo_etc_man09_sad,2,9,2000,194,1,0.0,0.0,0
16124,vo_etc_man09_sad_B,2,9,2000,194,1,0.0,0.0,0
16114,vo_etc_man09_happy,2,9,2000,194,1,0.0,0.0,0
16115,vo_etc_man09_joy,2,9,2000,194,1,0.0,0.0,0
16116,vo_etc_man09_laugh1,2,9,2000,194,1,0.0,0.0,0
16117,vo_etc_man09_laugh2,2,9,2000,194,1,0.0,0.0,0
16118,vo_etc_man09_mortify1,2,9,2000,194,1,0.0,0.0,0
16125,vo_etc_man09_scared,2,9,2000,194,1,0.0,0.0,0
16127,vo_etc_man09_thank,2,9,2000,194,1,0.0,0.0,0
16128,vo_etc_man09_thank_B,2,9,2000,194,1,0.0,0.0,0
16131,vo_etc_man09_worry,2,9,2000,194,1,0.0,0.0,0
16112,vo_etc_man09_found1,2,9,2000,194,1,0.0,0.0,0
16113,vo_etc_man09_found1_B,2,9,2000,194,1,0.0,0.0,0
16132,vo_etc_man09_yes1,2,9,2000,194,1,0.0,0.0,0
16120,vo_etc_man09_no,2,9,2000,194,1,0.0,0.0,0
16121,vo_etc_man09_positive,2,9,2000,194,1,0.0,0.0,0
16119,vo_etc_man09_negation,2,9,2000,194,1,0.0,0.0,0
16122,vo_etc_man09_ready,2,9,2000,194,1,0.0,0.0,0
16107,vo_etc_man09_doubt,2,9,2000,194,1,0.0,0.0,0
16129,vo_etc_man09_thought,2,9,2000,194,1,0.0,0.0,0
16130,vo_etc_man09_truth,2,9,2000,194,1,0.0,0.0,0
16106,vo_etc_man09_dislike,2,9,2000,194,1,0.0,0.0,0
16108,vo_etc_man09_etc1,2,9,2000,194,1,0.0,0.0,0
16109,vo_etc_man09_etc2,2,9,2000,194,1,0.0,0.0,0
16110,vo_etc_man09_etc3,2,9,2000,194,1,0.0,0.0,0
16111,vo_etc_man09_etc4,2,9,2000,194,1,0.0,0.0,0
16137,vo_etc_man10_bow1,2,9,2000,194,1,0.0,0.0,0
16138,vo_etc_man10_bow2,2,9,2000,194,1,0.0,0.0,0
16133,vo_etc_man10_aha1,2,9,2000,194,1,0.0,0.0,0
16134,vo_etc_man10_aha2,2,9,2000,194,1,0.0,0.0,0
16135,vo_etc_man10_aha3,2,9,2000,194,1,0.0,0.0,0
16139,vo_etc_man10_bye,2,9,2000,194,1,0.0,0.0,0
16158,vo_etc_man10_surprise1,2,9,2000,194,1,0.0,0.0,0
16159,vo_etc_man10_surprise1_B,2,9,2000,194,1,0.0,0.0,0
16136,vo_etc_man10_anger,2,9,2000,194,1,0.0,0.0,0
16156,vo_etc_man10_sad,2,9,2000,194,1,0.0,0.0,0
16147,vo_etc_man10_happy,2,9,2000,194,1,0.0,0.0,0
16148,vo_etc_man10_joy,2,9,2000,194,1,0.0,0.0,0
16149,vo_etc_man10_laugh1,2,9,2000,194,1,0.0,0.0,0
16150,vo_etc_man10_laugh2,2,9,2000,194,1,0.0,0.0,0
16151,vo_etc_man10_mortify1,2,9,2000,194,1,0.0,0.0,0
16157,vo_etc_man10_scared,2,9,2000,194,1,0.0,0.0,0
16160,vo_etc_man10_thank,2,9,2000,194,1,0.0,0.0,0
16163,vo_etc_man10_worry,2,9,2000,194,1,0.0,0.0,0
16146,vo_etc_man10_found1,2,9,2000,194,1,0.0,0.0,0
16164,vo_etc_man10_yes1,2,9,2000,194,1,0.0,0.0,0
16153,vo_etc_man10_no,2,9,2000,194,1,0.0,0.0,0
16154,vo_etc_man10_positive,2,9,2000,194,1,0.0,0.0,0
16152,vo_etc_man10_negation,2,9,2000,194,1,0.0,0.0,0
16155,vo_etc_man10_ready,2,9,2000,194,1,0.0,0.0,0
16141,vo_etc_man10_doubt,2,9,2000,194,1,0.0,0.0,0
16142,vo_etc_man10_doubt2,2,9,2000,194,1,0.0,0.0,0
16161,vo_etc_man10_thought,2,9,2000,194,1,0.0,0.0,0
16162,vo_etc_man10_truth,2,9,2000,194,1,0.0,0.0,0
16140,vo_etc_man10_dislike,2,9,2000,194,1,0.0,0.0,0
16143,vo_etc_man10_etc1,2,9,2000,194,1,0.0,0.0,0
16144,vo_etc_man10_etc2,2,9,2000,194,1,0.0,0.0,0
16145,vo_etc_man10_etc3,2,9,2000,194,1,0.0,0.0,0
16169,vo_etc_man11_bow1,2,9,2000,194,1,0.0,0.0,0
16170,vo_etc_man11_bow2,2,9,2000,194,1,0.0,0.0,0
16165,vo_etc_man11_aha1,2,9,2000,194,1,0.0,0.0,0
16166,vo_etc_man11_aha2,2,9,2000,194,1,0.0,0.0,0
16167,vo_etc_man11_aha3,2,9,2000,194,1,0.0,0.0,0
16171,vo_etc_man11_bye,2,9,2000,194,1,0.0,0.0,0
16192,vo_etc_man11_surprise1,2,9,2000,194,1,0.0,0.0,0
16168,vo_etc_man11_anger,2,9,2000,194,1,0.0,0.0,0
16190,vo_etc_man11_sad,2,9,2000,194,1,0.0,0.0,0
16181,vo_etc_man11_happy,2,9,2000,194,1,0.0,0.0,0
16182,vo_etc_man11_joy,2,9,2000,194,1,0.0,0.0,0
16183,vo_etc_man11_laugh1,2,9,2000,194,1,0.0,0.0,0
16184,vo_etc_man11_laugh2,2,9,2000,194,1,0.0,0.0,0
16185,vo_etc_man11_mortify1,2,9,2000,194,1,0.0,0.0,0
16191,vo_etc_man11_scared,2,9,2000,194,1,0.0,0.0,0
16193,vo_etc_man11_thank,2,9,2000,194,1,0.0,0.0,0
16196,vo_etc_man11_worry,2,9,2000,194,1,0.0,0.0,0
16180,vo_etc_man11_found1,2,9,2000,194,1,0.0,0.0,0
16197,vo_etc_man11_yes1,2,9,2000,194,1,0.0,0.0,0
16187,vo_etc_man11_no,2,9,2000,194,1,0.0,0.0,0
16188,vo_etc_man11_positive,2,9,2000,194,1,0.0,0.0,0
16186,vo_etc_man11_negation,2,9,2000,194,1,0.0,0.0,0
16189,vo_etc_man11_ready,2,9,2000,194,1,0.0,0.0,0
16173,vo_etc_man11_doubt,2,9,2000,194,1,0.0,0.0,0
16174,vo_etc_man11_doubt2,2,9,2000,194,1,0.0,0.0,0
16194,vo_etc_man11_thought,2,9,2000,194,1,0.0,0.0,0
16195,vo_etc_man11_truth,2,9,2000,194,1,0.0,0.0,0
16172,vo_etc_man11_dislike,2,9,2000,194,1,0.0,0.0,0
16175,vo_etc_man11_etc1,2,9,2000,194,1,0.0,0.0,0
16176,vo_etc_man11_etc2,2,9,2000,194,1,0.0,0.0,0
16177,vo_etc_man11_etc3,2,9,2000,194,1,0.0,0.0,0
16178,vo_etc_man11_etc4,2,9,2000,194,1,0.0,0.0,0
16179,vo_etc_man11_etc5,2,9,2000,194,1,0.0,0.0,0
16203,vo_etc_man12_bow1,2,9,2000,194,1,0.0,0.0,0
16204,vo_etc_man12_bow2,2,9,2000,194,1,0.0,0.0,0
16198,vo_etc_man12_aha1,2,9,2000,194,1,0.0,0.0,0
16199,vo_etc_man12_aha2,2,9,2000,194,1,0.0,0.0,0
16200,vo_etc_man12_aha3,2,9,2000,194,1,0.0,0.0,0
16201,vo_etc_man12_aha4,2,9,2000,194,1,0.0,0.0,0
16205,vo_etc_man12_bye,2,9,2000,194,1,0.0,0.0,0
16223,vo_etc_man12_surprise1,2,9,2000,194,1,0.0,0.0,0
16202,vo_etc_man12_anger,2,9,2000,194,1,0.0,0.0,0
16221,vo_etc_man12_sad,2,9,2000,194,1,0.0,0.0,0
16212,vo_etc_man12_happy,2,9,2000,194,1,0.0,0.0,0
16213,vo_etc_man12_joy,2,9,2000,194,1,0.0,0.0,0
16214,vo_etc_man12_laugh1,2,9,2000,194,1,0.0,0.0,0
16215,vo_etc_man12_laugh2,2,9,2000,194,1,0.0,0.0,0
16216,vo_etc_man12_mortify1,2,9,2000,194,1,0.0,0.0,0
16222,vo_etc_man12_scared,2,9,2000,194,1,0.0,0.0,0
16224,vo_etc_man12_thank,2,9,2000,194,1,0.0,0.0,0
16227,vo_etc_man12_worry,2,9,2000,194,1,0.0,0.0,0
16211,vo_etc_man12_found1,2,9,2000,194,1,0.0,0.0,0
16228,vo_etc_man12_yes1,2,9,2000,194,1,0.0,0.0,0
16218,vo_etc_man12_no,2,9,2000,194,1,0.0,0.0,0
16219,vo_etc_man12_positive,2,9,2000,194,1,0.0,0.0,0
16217,vo_etc_man12_negation,2,9,2000,194,1,0.0,0.0,0
16220,vo_etc_man12_ready,2,9,2000,194,1,0.0,0.0,0
16207,vo_etc_man12_doubt,2,9,2000,194,1,0.0,0.0,0
16225,vo_etc_man12_thought,2,9,2000,194,1,0.0,0.0,0
16226,vo_etc_man12_truth,2,9,2000,194,1,0.0,0.0,0
16206,vo_etc_man12_dislike,2,9,2000,194,1,0.0,0.0,0
16208,vo_etc_man12_etc1,2,9,2000,194,1,0.0,0.0,0
16209,vo_etc_man12_etc2,2,9,2000,194,1,0.0,0.0,0
16210,vo_etc_man12_etc3,2,9,2000,194,1,0.0,0.0,0
16246,vo_etc_merchant01_bow1,2,9,2000,194,1,0.0,0.0,0
16247,vo_etc_merchant01_bow2,2,9,2000,194,1,0.0,0.0,0
16243,vo_etc_merchant01_aha1,2,9,2000,194,1,0.0,0.0,0
16244,vo_etc_merchant01_aha2,2,9,2000,194,1,0.0,0.0,0
16248,vo_etc_merchant01_bye,2,9,2000,194,1,0.0,0.0,0
16237,vo_etc_merchant01_surprise1,2,9,2000,194,1,0.0,0.0,0
16245,vo_etc_merchant01_anger,2,9,2000,194,1,0.0,0.0,0
16235,vo_etc_merchant01_sad,2,9,2000,194,1,0.0,0.0,0
16257,vo_etc_merchant01_happy,2,9,2000,194,1,0.0,0.0,0
16258,vo_etc_merchant01_joy,2,9,2000,194,1,0.0,0.0,0
16259,vo_etc_merchant01_laugh1,2,9,2000,194,1,0.0,0.0,0
16260,vo_etc_merchant01_laugh2,2,9,2000,194,1,0.0,0.0,0
16230,vo_etc_merchant01_mortify1,2,9,2000,194,1,0.0,0.0,0
16236,vo_etc_merchant01_scared,2,9,2000,194,1,0.0,0.0,0
16238,vo_etc_merchant01_thank,2,9,2000,194,1,0.0,0.0,0
16241,vo_etc_merchant01_worry,2,9,2000,194,1,0.0,0.0,0
16256,vo_etc_merchant01_found1,2,9,2000,194,1,0.0,0.0,0
16242,vo_etc_merchant01_yes1,2,9,2000,194,1,0.0,0.0,0
16232,vo_etc_merchant01_no,2,9,2000,194,1,0.0,0.0,0
16233,vo_etc_merchant01_positive,2,9,2000,194,1,0.0,0.0,0
16231,vo_etc_merchant01_negation,2,9,2000,194,1,0.0,0.0,0
16234,vo_etc_merchant01_ready,2,9,2000,194,1,0.0,0.0,0
16250,vo_etc_merchant01_doubt,2,9,2000,194,1,0.0,0.0,0
16239,vo_etc_merchant01_thought,2,9,2000,194,1,0.0,0.0,0
16240,vo_etc_merchant01_truth,2,9,2000,194,1,0.0,0.0,0
16249,vo_etc_merchant01_dislike,2,9,2000,194,1,0.0,0.0,0
16251,vo_etc_merchant01_etc1,2,9,2000,194,1,0.0,0.0,0
16252,vo_etc_merchant01_etc2,2,9,2000,194,1,0.0,0.0,0
16253,vo_etc_merchant01_etc3,2,9,2000,194,1,0.0,0.0,0
16254,vo_etc_merchant01_etc4,2,9,2000,194,1,0.0,0.0,0
16255,vo_etc_merchant01_etc5,2,9,2000,194,1,0.0,0.0,0
16264,vo_etc_merchant02_bow1,2,9,2000,194,1,0.0,0.0,0
16265,vo_etc_merchant02_bow2,2,9,2000,194,1,0.0,0.0,0
16261,vo_etc_merchant02_aha1,2,9,2000,194,1,0.0,0.0,0
16262,vo_etc_merchant02_aha2,2,9,2000,194,1,0.0,0.0,0
16266,vo_etc_merchant02_bye,2,9,2000,194,1,0.0,0.0,0
16288,vo_etc_merchant02_surprise1,2,9,2000,194,1,0.0,0.0,0
16263,vo_etc_merchant02_anger,2,9,2000,194,1,0.0,0.0,0
16286,vo_etc_merchant02_sad,2,9,2000,194,1,0.0,0.0,0
16275,vo_etc_merchant02_happy,2,9,2000,194,1,0.0,0.0,0
16276,vo_etc_merchant02_joy,2,9,2000,194,1,0.0,0.0,0
16277,vo_etc_merchant02_laugh1,2,9,2000,194,1,0.0,0.0,0
16278,vo_etc_merchant02_laugh2,2,9,2000,194,1,0.0,0.0,0
16279,vo_etc_merchant02_mortify1,2,9,2000,194,1,0.0,0.0,0
16287,vo_etc_merchant02_scared,2,9,2000,194,1,0.0,0.0,0
16289,vo_etc_merchant02_thank,2,9,2000,194,1,0.0,0.0,0
16292,vo_etc_merchant02_worry,2,9,2000,194,1,0.0,0.0,0
16274,vo_etc_merchant02_found1,2,9,2000,194,1,0.0,0.0,0
16293,vo_etc_merchant02_yes1,2,9,2000,194,1,0.0,0.0,0
