m_id,m_Label,m_TypeID,m_DisplayLevel,m_BreakRate,m_MaxSLD,m_MaxHP,m_MaxSP,m_AtkP,m_DefP,m_AtkM,m_DefM,m_Agi,m_Crt,m_CrtDef,m_EquipAtk,m_ResistAilmentID,m_ResistAilment,m_TacticalAssignID,m_SkillsID,m_Exp,m_Money,m_DropReward,m_EventDropRewards,m_StatusOffset,m_Bottle,m_NameUI,m_LevelUI,m_HpUI,m_ShieldUI,m_RaceIndices,m_DisplaySpecialSkillGauge,m_GenerateSpecialSkillValueOrverTurn,m_ReduceSpecialSkillValueBreak,m_MaxSpecialSkillValue
610,Snow_Enemy_04b_003_3,138,16,200,3,340,32,135,28,135,24,97,94,148,32,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,80,30,122,610,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 11, 0]",194,0,0,0
611,Snow_Enemy_04b_004_3,139,16,200,2,357,32,148,24,148,20,99,66,148,32,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,81,33,112,611,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 12, 0]",194,0,0,0
612,Snow_Enemy_06a_001_3,140,21,200,4,480,42,139,37,139,33,102,88,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",6,84,56,168,612,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 23, 0]",194,0,0,0
613,Snow_Enemy_06a_002_3,141,21,200,3,464,42,139,35,139,31,103,96,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,85,74,160,613,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 18, 0]",194,0,0,0
614,Snow_Enemy_06a_003_3,142,21,200,3,408,42,146,34,146,30,106,103,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,86,70,160,614,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 11, 0]",194,0,0,0
615,Snow_Enemy_06a_004_3,143,21,200,2,428,42,160,30,160,26,109,74,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,87,77,147,615,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 12, 0]",194,0,0,0
616,Snow_Enemy_06b_001_3,140,21,200,4,480,42,139,37,139,33,102,88,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",6,90,56,168,616,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 23, 0]",194,0,0,0
617,Snow_Enemy_06b_002_3,141,21,200,3,464,42,139,35,139,31,103,96,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,91,74,160,617,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 18, 0]",194,0,0,0
618,Snow_Enemy_06b_003_3,142,21,200,3,408,42,146,34,146,30,106,103,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,92,70,160,618,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 11, 0]",194,0,0,0
619,Snow_Enemy_06b_004_3,143,21,200,2,428,42,160,30,160,26,109,74,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,93,77,147,619,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 12, 0]",194,0,0,0
620,Snow_Enemy_05b_001_3,144,16,200,3,403,32,128,31,128,27,93,79,148,32,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,101,24,128,620,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 20, 0]",194,0,0,0
621,Snow_Enemy_05b_002_3,145,16,200,3,350,32,135,27,135,23,95,94,148,32,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",6,102,29,127,621,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 16, 0]",194,0,0,0
622,Snow_Enemy_05b_003_3,146,16,200,2,357,32,148,24,148,20,99,66,148,32,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,103,33,112,622,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 19, 0]",194,0,0,0
623,Snow_Enemy_05b_004_3,147,16,200,2,357,32,141,23,141,19,102,79,148,32,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,104,26,125,623,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 17, 0]",194,0,0,0
624,Plain_Enemy_01a_001_3,148,11,200,2,243,22,128,18,128,14,91,70,134,22,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,106,13,86,624,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 24, 0]",194,0,0,0
625,Plain_Enemy_01a_002_3,149,11,200,2,230,22,121,22,121,19,86,84,134,22,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,107,15,84,625,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 11, 0]",194,0,0,0
626,Plain_Enemy_01a_003_3,150,11,200,2,275,22,115,25,115,21,82,70,134,22,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,108,12,88,626,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 24, 0]",194,0,0,0
627,Plain_Enemy_01a_004_3,151,11,200,2,243,22,134,19,134,15,88,58,134,22,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,109,17,77,627,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 24, 0]",194,0,0,0
628,Plain_Enemy_01b_001_3,148,11,200,2,243,22,128,18,128,14,91,70,134,22,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,111,13,86,628,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 24, 0]",194,0,0,0
629,Plain_Enemy_01b_002_3,149,11,200,2,230,22,121,22,121,19,86,84,134,22,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,112,15,84,629,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 11, 0]",194,0,0,0
630,Plain_Enemy_01b_003_3,150,11,200,2,275,22,115,25,115,21,82,70,134,22,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,113,12,88,630,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 24, 0]",194,0,0,0
631,Plain_Enemy_01b_004_3,151,11,200,2,243,22,134,19,134,15,88,58,134,22,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,114,17,77,631,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 24, 0]",194,0,0,0
632,Plain_Enemy_04_001_3,160,16,200,3,403,32,128,31,128,27,93,79,148,32,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,128,24,128,632,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 26, 0]",194,0,0,0
633,Plain_Enemy_04_002_3,161,16,200,2,357,32,141,23,141,19,102,79,148,32,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,129,26,125,633,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 3, 0]",194,0,0,0
634,Plain_Enemy_04_003_3,162,16,200,2,357,32,148,24,148,20,99,66,148,32,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,130,33,112,634,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 12, 0]",194,0,0,0
635,Plain_Enemy_04_004_3,163,16,200,3,340,32,135,28,135,24,97,94,148,32,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,131,30,122,635,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 11, 0]",194,0,0,0
636,Plain_Enemy_06a_001_3,164,21,200,3,464,42,139,35,139,31,103,96,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,133,74,160,636,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 24, 0]",194,0,0,0
637,Plain_Enemy_06a_002_3,165,21,200,3,464,42,139,35,139,31,103,96,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,134,74,160,637,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 24, 0]",194,0,0,0
638,Plain_Enemy_06a_003_3,166,21,200,2,428,42,160,30,160,26,109,74,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,135,77,147,638,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 12, 0]",194,0,0,0
639,Plain_Enemy_06a_004_3,167,21,200,2,428,42,153,28,153,24,111,88,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",5,136,60,164,639,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 27, 0]",194,0,0,0
640,Plain_Enemy_06b_001_3,164,21,200,3,464,42,139,35,139,31,103,96,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,139,74,160,640,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 24, 0]",194,0,0,0
641,Plain_Enemy_06b_002_3,165,21,200,3,464,42,139,35,139,31,103,96,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,140,74,160,641,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 24, 0]",194,0,0,0
642,Plain_Enemy_06b_003_3,166,21,200,2,428,42,160,30,160,26,109,74,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,141,77,147,642,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 12, 0]",194,0,0,0
643,Plain_Enemy_06b_004_3,167,21,200,2,428,42,153,28,153,24,111,88,160,40,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",5,142,60,164,643,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 27, 0]",194,0,0,0
900,Rare_Enemy_001,500,15,200,10,20,40,93,9999,93,9999,9999,78,161,999,17,"[0, 100, 100, 100, 100, 100, 100, 100, 100]",32,432,1000,3000,900,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 53, 0]",194,0,0,0
901,Rare_Enemy_002,501,30,200,12,30,40,126,9999,126,9999,9999,84,161,999,17,"[0, 100, 100, 100, 100, 100, 100, 100, 100]",32,433,10000,10000,901,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 53, 0]",194,0,0,0
902,Rare_Enemy_003,502,50,200,14,40,40,163,9999,163,9999,9999,115,161,999,17,"[0, 100, 100, 100, 100, 100, 100, 100, 100]",32,434,100000,50000,902,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 53, 0]",194,0,0,0
903,Rare_Enemy_004,503,20,200,11,25,40,103,9999,103,9999,9999,82,171,999,17,"[0, 100, 100, 100, 100, 100, 100, 100, 100]",32,432,5000,7500,900,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 53, 0]",194,0,0,0
904,Rare_Enemy_005,504,35,200,13,35,40,136,9999,136,9999,9999,90,171,999,17,"[0, 100, 100, 100, 100, 100, 100, 100, 100]",32,433,50000,30000,901,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 53, 0]",194,0,0,0
905,Rare_Enemy_006,505,55,200,15,45,40,173,9999,173,9999,9999,120,171,999,17,"[0, 100, 100, 100, 100, 100, 100, 100, 100]",32,434,300000,100000,902,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 53, 0]",194,0,0,0
950,PV_Enemy_001,550,50,200,3,9999,102,485,61,485,55,1,142,1000,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1,50774,0,0,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
951,PV_Enemy_002,551,50,200,3,9999,102,485,61,485,55,1,142,1000,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1,50774,0,0,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
952,PV_Enemy_003,552,50,200,3,9999,102,485,61,485,55,1,142,1000,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1,50774,0,0,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
652,Snow_Enemy_07_001,283,60,200,5,4800,120,600,90,600,70,180,230,343,132,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,527,1400,480,652,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 19, 0]",194,0,0,0
653,Snow_Enemy_07_002,284,60,200,4,5400,120,640,70,640,90,190,160,343,132,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,528,1550,450,653,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 63, 0]",194,0,0,0
654,Snow_Enemy_07_003,285,60,200,5,5100,120,610,80,610,80,205,190,343,132,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,529,1350,490,654,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 59, 0]",194,0,0,0
655,Snow_Enemy_07_004,286,60,200,6,5400,120,590,100,590,75,185,190,343,132,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,530,1300,500,655,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 2, 0]",194,0,0,0
656,Snow_Enemy_08_001,287,60,200,4,4900,120,630,70,630,70,215,160,343,132,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,531,1450,470,656,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 21, 0]",194,0,0,0
657,Snow_Enemy_08_002,288,60,200,5,4800,120,590,80,590,90,230,210,343,132,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,532,1600,440,657,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 4, 0]",194,0,0,0
658,Snow_Enemy_08_003,289,60,200,6,5000,120,620,85,620,70,220,170,343,132,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,533,1650,430,658,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 62, 0]",194,0,0,0
659,Snow_Enemy_08_004,290,60,200,5,4900,120,610,90,610,80,185,220,343,132,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,534,1500,460,659,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 19, 0]",194,0,0,0
660,Forest_Enemy_07_001,291,61,200,6,5600,122,640,80,640,70,190,170,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,535,1400,480,660,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 5, 0]",194,0,0,0
661,Forest_Enemy_07_002,292,61,200,5,5600,122,620,70,620,60,200,200,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,536,1300,500,661,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 17, 0]",194,0,0,0
662,Forest_Enemy_07_003,293,61,200,5,5900,122,600,90,600,80,230,220,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,537,1600,430,662,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 4, 0]",194,0,0,0
663,Forest_Enemy_07_004,294,61,200,7,5400,122,550,80,550,70,180,170,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,538,1500,460,663,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 73, 0]",194,0,0,0
664,Forest_Enemy_08a_001,295,61,200,6,5600,122,600,80,590,90,220,220,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,539,1450,480,664,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 75, 0]",194,0,0,0
665,Forest_Enemy_08a_002,296,61,200,6,5900,122,600,100,600,70,200,180,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,540,1500,460,665,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 75, 0]",194,0,0,0
666,Forest_Enemy_08a_003,297,61,200,5,5300,122,500,80,650,100,200,180,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,541,1600,420,666,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 75, 0]",194,0,0,0
667,Forest_Enemy_08a_004,298,61,200,5,5400,122,510,70,630,100,220,200,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,542,1400,500,667,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 75, 0]",194,0,0,0
668,Forest_Enemy_08a_005,303,61,200,5,5500,122,640,80,580,80,240,210,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,578,1550,440,668,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 75, 0]",194,0,0,0
669,Forest_Enemy_08a_006,304,61,200,6,6100,122,630,90,610,90,160,190,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,579,1350,550,669,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 75, 0]",194,0,0,0
670,Forest_Enemy_08a_009,305,61,200,5,5400,122,510,80,630,110,200,200,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,586,1650,400,670,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 75, 0]",194,0,0,0
671,Forest_Enemy_08b_004,298,61,200,6,6080,122,595,93,595,84,226,198,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",8,542,1200,488,671,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 10, 0]",194,0,0,0
672,Forest_Enemy_09_001,299,61,200,6,5200,122,640,70,610,80,190,210,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,543,1600,410,672,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 8, 0]",194,0,0,0
673,Forest_Enemy_09_002,300,61,200,5,6100,122,600,100,600,100,180,170,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,544,1550,430,673,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 29, 0]",194,0,0,0
674,Forest_Enemy_09_003,301,61,200,6,5400,122,610,80,610,80,170,200,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,545,1500,460,674,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 16, 0]",194,0,0,0
675,Forest_Enemy_09_004,302,61,200,7,6000,122,600,90,600,70,150,210,345,138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,546,1400,500,675,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 58, 0]",194,0,0,0
676,River_Enemy_08_001,306,62,200,5,5600,124,650,80,645,70,190,190,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,587,1650,460,676,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 25, 0]",194,0,0,0
677,River_Enemy_08_002,307,62,200,6,5400,124,620,90,617,80,200,230,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,588,1450,480,677,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 33, 0]",194,0,0,0
678,River_Enemy_08_003,308,62,200,5,6200,124,610,100,603,90,180,210,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,589,1500,490,678,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 72, 0]",194,0,0,0
679,River_Enemy_08_004,309,62,200,6,5700,124,660,70,645,80,190,190,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,590,1700,450,679,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 68, 0]",194,0,0,0
680,River_Enemy_09a_001,310,62,200,7,5800,124,640,90,640,90,190,190,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,591,1675,440,680,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 65, 0]",194,0,0,0
681,River_Enemy_09a_002,311,62,200,6,6200,124,610,100,600,95,180,210,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,592,1550,430,681,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 44, 0]",194,0,0,0
682,River_Enemy_09a_003,312,62,200,5,5900,124,660,80,640,70,190,190,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,593,1750,420,682,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 25, 0]",194,0,0,0
683,River_Enemy_09a_004,313,62,200,5,6150,124,620,90,610,80,185,210,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,594,1600,445,683,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 68, 0]",194,0,0,0
684,River_Enemy_10_001,314,62,200,6,6300,124,610,110,610,90,180,210,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,595,1500,490,684,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 25, 0]",194,0,0,0
685,River_Enemy_10_002,315,62,200,5,5600,124,650,80,645,70,210,190,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,596,1800,400,685,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 8, 0]",194,0,0,0
686,River_Enemy_10_003,316,62,200,6,5900,124,660,80,630,60,190,220,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,597,1600,480,686,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 69, 0]",194,0,0,0
687,River_Enemy_10_004,317,62,200,4,5500,124,600,60,660,90,230,190,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,598,1400,500,687,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 20, 0]",194,0,0,0
688,Snow_Enemy_09a_001,318,63,200,6,5830,126,671,89,671,87,191,231,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,1745,495,688,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 1, 0]",194,0,0,0
689,Snow_Enemy_09a_002,319,63,200,6,6160,126,650,88,650,86,218,241,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,238,1810,500,689,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 43, 0]",194,0,0,0
690,Snow_Enemy_09a_003,320,63,200,7,6490,126,726,91,726,89,204,226,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,297,1770,520,690,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
691,Snow_Enemy_09a_004,321,63,200,6,6050,126,660,80,660,78,221,246,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,249,1640,550,691,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 46, 0]",194,0,0,0
692,Snow_Enemy_09b_001,318,63,200,6,5830,126,671,89,671,87,191,231,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,1745,495,688,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 1, 0]",194,0,0,0
693,Snow_Enemy_09b_002,319,63,200,6,6160,126,650,88,650,86,218,241,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,238,1810,500,689,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 43, 0]",194,0,0,0
694,Snow_Enemy_09b_003,320,63,200,7,6490,126,726,91,726,89,204,226,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,297,1770,520,690,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
695,Snow_Enemy_09b_004,321,63,200,6,6050,126,660,80,660,78,221,246,234,144,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,249,1640,550,691,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 46, 0]",194,0,0,0
696,Desert_Enemy_04_001,322,64,200,6,6300,128,631,79,631,73,190,195,238,158,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,610,1845,515,692,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 33, 0]",194,0,0,0
697,Desert_Enemy_04_002,323,64,200,6,6468,128,622,85,602,79,181,229,238,158,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,611,1910,520,693,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 8, 0]",194,0,0,0
698,Desert_Enemy_04_003,324,64,200,8,6846,128,608,93,618,88,175,218,238,158,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,612,1870,540,694,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 48, 0]",194,0,0,0
699,Desert_Enemy_04_004,325,64,200,7,6468,128,622,85,612,79,198,229,238,158,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,613,1740,570,695,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 19, 0]",194,0,0,0
700,Desert_Enemy_05a_001,326,64,200,7,6216,128,602,75,625,79,188,250,238,158,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,614,1845,515,696,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 23, 0]",194,0,0,0
701,Desert_Enemy_05a_002,327,64,200,7,6468,128,628,85,600,70,195,229,238,158,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,615,1910,520,697,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 23, 0]",194,0,0,0
702,Desert_Enemy_05a_003,328,64,200,7,6678,128,610,70,629,85,221,235,238,158,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,616,1870,540,698,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 23, 0]",194,0,0,0
703,Desert_Enemy_05a_004,329,64,200,8,6468,128,610,73,650,88,191,229,238,158,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,617,1740,570,699,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 11, 0]",194,0,0,0
704,Desert_Enemy_06_001,330,64,200,6,6468,128,622,85,602,79,181,229,238,158,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,618,1745,515,700,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 8, 0]",194,0,0,0
705,Desert_Enemy_06_002,331,64,200,7,6468,128,622,85,612,79,198,229,238,158,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,619,1810,520,701,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 19, 0]",194,0,0,0
706,Desert_Enemy_06_003,332,64,200,6,6300,128,627,71,627,70,228,224,238,158,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,620,1770,540,702,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 14, 0]",194,0,0,0
707,Desert_Enemy_06_004,333,64,200,8,6300,128,642,79,640,68,187,195,238,158,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,621,1640,570,703,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 3, 0]",194,0,0,0
