m_id,m_Label,m_Inescapable,m_SkipResult,m_IgnoreDefeat,m_SkipBgmResult,m_Bgm,m_BgmType,m_Camera,m_Formation,m_EnemyID,m_EventIndices,m_AbortCondition,m_ForcedWinAbortCondition,m_TipsGroup,m_TipsTargets,m_ImportantFlags
5210,Clif_EnemyGroup_03_010,194,194,194,194,109,0,0,72,"[2053, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5301,Clif_EnemyGroup_04_001,194,194,194,194,39,0,0,73,"[144, 143, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5302,Clif_EnemyGroup_04_002,194,194,194,194,39,0,0,73,"[143, 142, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5303,Clif_EnemyGroup_04_003,194,194,194,194,39,0,0,73,"[142, 143, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5304,Clif_EnemyGroup_04_004,194,194,194,194,39,0,0,73,"[143, 143, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5305,Clif_EnemyGroup_04_005,194,194,194,194,39,0,0,71,"[144, 144, 142, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5306,Clif_EnemyGroup_04_006,194,194,194,194,39,0,0,71,"[143, 144, 142, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5307,Clif_EnemyGroup_04_007,194,194,194,194,39,0,0,71,"[144, 143, 144, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5308,Clif_EnemyGroup_04_008,194,194,194,194,39,0,0,71,"[142, 144, 142, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5309,Clif_EnemyGroup_04_009,194,194,194,194,109,0,0,72,"[2054, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5310,Clif_EnemyGroup_04_010,194,194,194,194,109,0,0,72,"[2055, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5401,Clif_EnemyGroup_05_001,194,194,194,194,39,0,0,73,"[145, 145, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5402,Clif_EnemyGroup_05_002,194,194,194,194,39,0,0,73,"[146, 147, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5403,Clif_EnemyGroup_05_003,194,194,194,194,39,0,0,73,"[147, 148, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5404,Clif_EnemyGroup_05_004,194,194,194,194,39,0,0,71,"[148, 148, 146, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5405,Clif_EnemyGroup_05_005,194,194,194,194,39,0,0,71,"[145, 145, 147, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5406,Clif_EnemyGroup_05_006,194,194,194,194,39,0,0,71,"[147, 146, 146, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5407,Clif_EnemyGroup_05_007,194,194,194,194,39,0,0,71,"[147, 146, 148, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5408,Clif_EnemyGroup_05_008,194,194,194,194,39,0,0,71,"[145, 145, 148, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5409,Clif_EnemyGroup_05_009,194,194,194,194,109,0,0,72,"[2056, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5410,Clif_EnemyGroup_05_010,194,194,194,194,109,0,0,72,"[2057, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5501,Clif_EnemyGroup_06_001,194,194,194,194,39,0,0,73,"[151, 151, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5502,Clif_EnemyGroup_06_002,194,194,194,194,39,0,0,73,"[149, 151, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5503,Clif_EnemyGroup_06_003,194,194,194,194,39,0,0,73,"[152, 150, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5504,Clif_EnemyGroup_06_004,194,194,194,194,39,0,0,71,"[149, 149, 152, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5505,Clif_EnemyGroup_06_005,194,194,194,194,39,0,0,71,"[150, 149, 152, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5506,Clif_EnemyGroup_06_006,194,194,194,194,39,0,0,71,"[150, 151, 149, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5507,Clif_EnemyGroup_06_007,194,194,194,194,39,0,0,71,"[152, 152, 152, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5508,Clif_EnemyGroup_06_008,194,194,194,194,39,0,0,71,"[152, 151, 151, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5509,Clif_EnemyGroup_06_009,194,194,194,194,109,0,0,72,"[2058, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5510,Clif_EnemyGroup_06_010,194,194,194,194,109,0,0,72,"[2059, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5601,Clif_EnemyGroup_07_001,194,194,194,194,39,0,0,73,"[154, 153, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5602,Clif_EnemyGroup_07_002,194,194,194,194,39,0,0,73,"[156, 155, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5603,Clif_EnemyGroup_07_003,194,194,194,194,39,0,0,73,"[153, 156, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5604,Clif_EnemyGroup_07_004,194,194,194,194,39,0,0,71,"[155, 154, 156, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5605,Clif_EnemyGroup_07_005,194,194,194,194,39,0,0,71,"[156, 153, 153, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5606,Clif_EnemyGroup_07_006,194,194,194,194,39,0,0,71,"[154, 154, 153, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5607,Clif_EnemyGroup_07_007,194,194,194,194,39,0,0,71,"[155, 155, 156, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5608,Clif_EnemyGroup_07_008,194,194,194,194,39,0,0,71,"[155, 155, 154, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5609,Clif_EnemyGroup_07_009,194,194,194,194,109,0,0,83,"[2060, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5610,Clif_EnemyGroup_07_010,194,194,194,194,109,0,0,72,"[2061, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5701,Clif_EnemyGroup_08_001,194,194,194,194,39,0,0,73,"[157, 157, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5702,Clif_EnemyGroup_08_002,194,194,194,194,39,0,0,73,"[157, 159, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5703,Clif_EnemyGroup_08_003,194,194,194,194,39,0,0,73,"[157, 158, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5704,Clif_EnemyGroup_08_004,194,194,194,194,39,0,0,73,"[158, 158, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5705,Clif_EnemyGroup_08_005,194,194,194,194,39,0,0,71,"[157, 158, 159, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5706,Clif_EnemyGroup_08_006,194,194,194,194,39,0,0,71,"[158, 158, 159, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5707,Clif_EnemyGroup_08_007,194,194,194,194,39,0,0,71,"[157, 157, 159, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5708,Clif_EnemyGroup_08_008,194,194,194,194,39,0,0,71,"[157, 157, 158, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5709,Clif_EnemyGroup_08_009,194,194,194,194,109,0,0,72,"[2062, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5710,Clif_EnemyGroup_08_010,194,194,194,194,109,0,0,72,"[2063, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5711,Clif_EnemyGroup_09_001,194,194,194,194,39,0,0,73,"[161, 163, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5712,Clif_EnemyGroup_09_002,194,194,194,194,39,0,0,73,"[163, 163, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5713,Clif_EnemyGroup_09_003,194,194,194,194,39,0,0,73,"[164, 164, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5714,Clif_EnemyGroup_09_004,194,194,194,194,39,0,0,73,"[163, 164, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5715,Clif_EnemyGroup_09_005,194,194,194,194,39,0,0,71,"[161, 163, 164, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5716,Clif_EnemyGroup_09_006,194,194,194,194,39,0,0,71,"[163, 163, 164, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5717,Clif_EnemyGroup_09_007,194,194,194,194,39,0,0,71,"[163, 164, 164, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5718,Clif_EnemyGroup_09_008,194,194,194,194,39,0,0,71,"[161, 163, 163, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5719,Clif_EnemyGroup_09_009,194,194,194,194,109,0,0,72,"[2128, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5720,Clif_EnemyGroup_09_010,194,194,194,194,109,0,0,72,"[2129, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5721,Clif_EnemyGroup_10_001,194,194,194,194,39,0,0,73,"[166, 167, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5722,Clif_EnemyGroup_10_002,194,194,194,194,39,0,0,73,"[167, 168, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5723,Clif_EnemyGroup_10_003,194,194,194,194,39,0,0,71,"[166, 167, 168, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5724,Clif_EnemyGroup_10_004,194,194,194,194,39,0,0,71,"[167, 167, 168, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5725,Clif_EnemyGroup_10_005,194,194,194,194,39,0,0,71,"[167, 168, 168, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5726,Clif_EnemyGroup_10_006,194,194,194,194,39,0,0,71,"[166, 166, 167, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5727,Clif_EnemyGroup_10_007,194,194,194,194,39,0,0,71,"[166, 168, 168, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5728,Clif_EnemyGroup_10_008,194,194,194,194,39,0,0,71,"[168, 168, 168, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5729,Clif_EnemyGroup_10_009,194,194,194,194,109,0,0,72,"[2130, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5730,Clif_EnemyGroup_10_010,194,194,194,194,109,0,0,72,"[2131, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5731,Clif_EnemyGroup_11_001,194,194,194,194,39,0,0,73,"[169, 170, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5732,Clif_EnemyGroup_11_002,194,194,194,194,39,0,0,73,"[169, 171, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5733,Clif_EnemyGroup_11_003,194,194,194,194,39,0,0,73,"[171, 170, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5734,Clif_EnemyGroup_11_004,194,194,194,194,39,0,0,71,"[172, 171, 170, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5735,Clif_EnemyGroup_11_005,194,194,194,194,39,0,0,71,"[169, 171, 170, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5736,Clif_EnemyGroup_11_006,194,194,194,194,39,0,0,71,"[170, 169, 172, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5737,Clif_EnemyGroup_11_007,194,194,194,194,39,0,0,71,"[170, 172, 169, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5738,Clif_EnemyGroup_11_008,194,194,194,194,39,0,0,71,"[169, 169, 172, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5739,Clif_EnemyGroup_11_009,194,194,194,194,109,0,0,72,"[2132, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
5740,Clif_EnemyGroup_11_010,194,194,194,194,109,0,0,82,"[2133, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6001,River_EnemyGroup_01_001,194,194,194,194,39,0,0,73,"[173, 174, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6002,River_EnemyGroup_01_002,194,194,194,194,39,0,0,73,"[175, 174, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6003,River_EnemyGroup_01_003,194,194,194,194,39,0,0,73,"[173, 176, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6004,River_EnemyGroup_01_004,194,194,194,194,39,0,0,71,"[173, 175, 176, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6005,River_EnemyGroup_01_005,194,194,194,194,39,0,0,71,"[175, 174, 174, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6006,River_EnemyGroup_01_006,194,194,194,194,39,0,0,71,"[174, 175, 176, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6007,River_EnemyGroup_01_007,194,194,194,194,39,0,0,71,"[173, 173, 176, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6008,River_EnemyGroup_01_008,194,194,194,194,109,0,0,72,"[2064, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6009,River_EnemyGroup_01_009,194,194,194,194,109,0,0,72,"[2065, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6101,River_EnemyGroup_02_001,194,194,194,194,39,0,0,73,"[178, 180, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6102,River_EnemyGroup_02_002,194,194,194,194,39,0,0,73,"[177, 179, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6103,River_EnemyGroup_02_003,194,194,194,194,39,0,0,73,"[177, 178, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6104,River_EnemyGroup_02_004,194,194,194,194,39,0,0,71,"[177, 178, 180, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6105,River_EnemyGroup_02_005,194,194,194,194,39,0,0,71,"[180, 180, 179, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6106,River_EnemyGroup_02_006,194,194,194,194,39,0,0,71,"[177, 177, 179, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6107,River_EnemyGroup_02_007,194,194,194,194,39,0,0,71,"[178, 179, 178, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6108,River_EnemyGroup_02_008,194,194,194,194,109,0,0,72,"[2066, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6109,River_EnemyGroup_02_009,194,194,194,194,109,0,0,72,"[2067, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6201,River_EnemyGroup_03_001,194,194,194,194,39,0,0,73,"[182, 183, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6202,River_EnemyGroup_03_002,194,194,194,194,39,0,0,73,"[184, 181, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6203,River_EnemyGroup_03_003,194,194,194,194,39,0,0,73,"[181, 183, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6204,River_EnemyGroup_03_004,194,194,194,194,39,0,0,73,"[184, 182, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6205,River_EnemyGroup_03_005,194,194,194,194,39,0,0,71,"[182, 184, 181, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6206,River_EnemyGroup_03_006,194,194,194,194,39,0,0,71,"[182, 183, 183, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6207,River_EnemyGroup_03_007,194,194,194,194,39,0,0,71,"[184, 181, 181, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6208,River_EnemyGroup_03_008,194,194,194,194,39,0,0,71,"[184, 181, 183, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6209,River_EnemyGroup_03_009,194,194,194,194,109,0,0,72,"[2068, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6210,River_EnemyGroup_03_010,194,194,194,194,109,0,0,72,"[2069, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
6301,River_EnemyGroup_04_001,194,194,194,194,39,0,0,73,"[185, 186, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
