m_id,m_OwnerQuest,m_TaskType,m_TaskNo,m_HideTask,m_Purpose,m_Synopsis,m_NextDestination,m_DestNpcSetLabel,m_DestPathName,m_ClearedQuest,m_OpenConditionID,m_StartConditionID,m_InvalidConditionID,m_ReorderMax,m_ReorderInterval,m_SubClearConditionID,m_ClearConditionID,m_CondQuest,m_CondQuestTask,m_OwnerUniqueChara,m_EventID,m_EnemyID,m_EnemyRaceID,m_ItemID,m_EquipID,m_IntParam,m_StrParam,m_StartEvent,m_ShowStartUI,m_QuestStartEffectType,m_ClearEvent,m_ShowClearUI,m_QuestClearEffectType,m_TaskItemId,m_TaskItemNum,m_BlockadeIgnoreRouteSearch
916,2026040,2,2,194,202604025,202604026,125,QuTr_PC026_04_03,PathActorBP33,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1114,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
917,2026040,2,3,194,202604035,202604036,125,QuTr_PC026_04_04,PathActorBP41,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1116,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
149,2027010,1,0,194,0,0,27,QuTr_PC027_01_01,PathActorBP2,"[1004040, 0, 0, 0]","[0, 0]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
150,2027010,2,1,194,202701015,202701016,27,QuTr_PC027_01_02,PathActorBP34,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1123,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1121,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
151,2027020,1,0,194,0,0,26,QuTr_PC027_02_01,PathActorBP37,"[2027010, 0, 0, 0]","[10131, 0]","[103012, 10132, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
152,2027020,2,1,194,202702015,202702016,27,QuTr_PC027_02_02,PathActorBP29,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1126,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1124,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
453,2027020,2,2,194,202702025,202702026,26,QuTr_PC027_02_03,PathActorBP37,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1127,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
454,2027030,1,0,194,0,0,26,QuTr_PC027_03_01,PathActorBP105,"[2027020, 0, 0, 0]","[0, 0]","[103012, 10132, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
455,2027030,2,1,194,202703015,202703016,28,QuTr_PC027_03_02,PathActorBP49,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1130,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1128,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
727,2027030,2,2,194,202703025,202703026,26,QuTr_PC027_03_03,PathActorBP3,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1131,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
728,2027040,1,0,194,0,0,26,QuTr_PC027_04_01,PathActorBP3,"[2027030, 0, 0, 0]","[0, 0]","[103012, 10132, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
729,2027040,2,1,194,202704015,202704016,26,QuTr_PC027_04_02,PathActorBP16,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1133,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1132,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
730,2027040,2,2,194,202704025,202704026,126,QuTr_PC027_04_03,PathActorBP25,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1134,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
894,2027040,2,3,194,202704035,202704036,26,QuTr_PC027_04_04,PathActorBP37,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1135,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
153,2028010,1,0,194,0,0,21,QuTr_PC028_01_01,PathActorBP79,"[1004000, 0, 0, 0]","[0, 0]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
154,2028010,2,1,194,202801015,202801016,22,QuTr_PC028_01_02,PathActorBP22,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1143,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1141,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
155,2028010,2,2,194,202801025,202801026,21,QuTr_PC028_01_03,PathActorBP4,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1144,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
156,2028020,1,0,194,0,0,21,QuTr_PC028_02_01,PathActorBP79,"[2028010, 0, 0, 0]","[10136, 0]","[103012, 10137, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
402,2028020,2,1,194,202802015,202802016,21,QuTr_PC028_02_02,PathActorBP4,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1146,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1145,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
403,2028020,2,2,194,202802025,202802026,23,QuTr_PC028_02_03,PathActorBP19,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1148,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
404,2028020,2,3,194,202802035,202802036,21,QuTr_PC028_02_04,PathActorBP4,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1149,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
405,2028030,1,0,194,0,0,21,QuTr_PC028_03_01,PathActorBP79,"[2028020, 0, 0, 0]","[0, 0]","[103012, 10137, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
406,2028030,2,1,194,202803015,202803016,21,QuTr_PC028_03_02,PathActorBP96,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1151,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1150,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
407,2028030,2,2,194,202803025,202803026,22,QuTr_PC028_03_03,PathActorBP40,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1153,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
408,2028040,1,0,194,0,0,21,QuTr_PC028_04_01,PathActorBP79,"[2028030, 0, 0, 0]","[0, 0]","[103012, 10137, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
731,2028040,2,1,194,202804015,202804016,21,QuTr_PC028_04_02,PathActorBP4,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1155,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1154,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
732,2028040,2,2,194,202804025,202804026,21,QuTr_PC028_04_03,PathActorBP61,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1158,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
157,2029010,1,0,194,0,0,21,QuTr_PC029_01_01,PathActorBP8,"[1004000, 0, 0, 0]","[0, 0]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
158,2029010,2,1,194,202901015,202901016,22,QuTr_PC029_01_02,PathActorBP23,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1162,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1161,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
159,2029010,2,2,194,202901025,202901026,21,QuTr_PC029_01_03,PathActorBP103,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1163,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
160,2029020,1,0,194,0,0,21,QuTr_PC029_02_01,PathActorBP8,"[2029010, 0, 0, 0]","[10141, 0]","[103012, 10142, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
409,2029020,2,1,194,202902015,202902016,22,QuTr_PC029_02_02,PathActorBP4,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1165,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1164,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
410,2029020,2,2,194,202902025,202902026,21,QuTr_PC029_02_03,PathActorBP8,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1166,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
411,2029030,1,0,194,0,0,21,QuTr_PC029_03_01,PathActorBP8,"[2029020, 0, 0, 0]","[0, 0]","[103012, 10142, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
412,2029030,2,1,194,202903015,202903016,21,QuTr_PC029_03_02,PathActorBP67,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1168,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1167,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
735,2029030,2,2,194,202903025,202903026,21,QuTr_PC029_03_03,PathActorBP44,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1169,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
736,2029040,1,0,194,0,0,21,QuTr_PC029_04_01,PathActorBP8,"[2029030, 0, 0, 0]","[0, 0]","[103012, 10142, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
737,2029040,2,1,194,202904015,202904016,21,QuTr_PC029_04_02,PathActorBP44,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1171,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1170,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
738,2029040,2,2,194,202904025,202904026,131,QuTr_PC029_04_03,PathActorBP49,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1173,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1005,2029040,2,3,194,202904035,202904036,21,QuTr_PC029_04_04,PathActorBP8,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1174,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
739,2030010,1,0,194,0,0,26,QuTr_PC030_01_01,PathActorBP26,"[1004040, 0, 0, 0]","[0, 0]","[103566, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
590,2030010,2,1,194,203001015,203001016,26,QuTr_PC030_01_02,PathActorBP8,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1182,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1181,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
591,2030010,2,2,194,203001025,203001026,27,QuTr_PC030_01_03,PathActorBP19,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1184,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
592,2030010,2,3,194,203001035,203001036,26,QuTr_PC030_01_04,PathActorBP30,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1185,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
740,2030020,1,0,194,0,0,26,QuTr_PC030_02_01,PathActorBP26,"[2030010, 0, 0, 0]","[10146, 0]","[103566, 10147, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
593,2030020,2,1,194,203002015,203002016,28,QuTr_PC030_02_02,PathActorBP14,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1188,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1186,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
594,2030020,2,2,194,203002025,203002026,26,QuTr_PC030_02_03,PathActorBP60,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1189,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
741,2030030,1,0,194,0,0,26,QuTr_PC030_03_01,PathActorBP8,"[2030020, 0, 0, 0]","[0, 0]","[103566, 10147, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
595,2030030,2,1,194,203003015,203003016,28,QuTr_PC030_03_02,PathActorBP14,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1191,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1190,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
596,2030030,2,2,194,203003025,203003026,26,QuTr_PC030_03_03,PathActorBP60,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1192,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
742,2030040,1,0,194,0,0,26,QuTr_PC030_04_01,PathActorBP26,"[2030030, 0, 0, 0]","[0, 0]","[103566, 10147, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
597,2030040,2,1,194,203004015,203004016,26,QuTr_PC030_04_02,PathActorBP4,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1194,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1193,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
598,2030040,2,2,194,203004025,203004026,27,QuTr_PC030_04_03,PathActorBP37,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1196,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
743,2031010,1,0,194,0,0,48,QuTr_PC031_01_01,PathActorBP19,"[1001010, 0, 0, 0]","[0, 0]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
165,2031010,2,1,194,203101015,203101016,48,QuTr_PC031_01_02,PathActorBP33,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1203,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1201,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
744,2031020,1,0,194,0,0,46,QuTr_PC031_02_01,PathActorBP15,"[2031010, 0, 0, 0]","[10151, 0]","[103012, 10152, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
166,2031020,2,1,194,203102015,203102016,46,QuTr_PC031_02_02,PathActorBP56,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1205,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1204,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
745,2031030,1,0,194,0,0,46,QuTr_PC031_03_01,PathActorBP15,"[2031020, 0, 0, 0]","[0, 0]","[103012, 10152, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
167,2031030,2,1,194,203103015,203103016,49,QuTr_PC031_03_02,PathActorBP54,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1207,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1206,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
746,2031040,1,0,194,0,0,46,QuTr_PC031_04_01,PathActorBP15,"[2031030, 0, 0, 0]","[0, 0]","[103012, 10152, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
168,2031040,2,1,194,203104015,203104016,46,QuTr_PC031_04_02,PathActorBP178,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1209,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1208,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
169,2032010,1,0,194,0,0,72,QuTr_PC032_01_01,PathActorBP73,"[1004030, 0, 0, 0]","[0, 0]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
170,2032010,2,1,194,203201015,203201016,73,QuTr_PC032_01_02,PathActorBP27,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1223,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1221,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
171,2032010,2,2,194,203201025,203201026,72,QuTr_PC032_01_03,PathActorBP73,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1224,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
172,2032020,1,0,194,0,0,72,QuTr_PC032_02_01,PathActorBP73,"[2032010, 0, 0, 0]","[10156, 0]","[103012, 10157, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
502,2032020,2,1,194,203202015,203202016,72,QuTr_PC032_02_02,PathActorBP80,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1226,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1225,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
607,2032030,1,0,194,0,0,72,QuTr_PC032_03_01,PathActorBP14,"[2032020, 0, 0, 0]","[0, 0]","[103012, 10157, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
747,2032030,2,1,194,203203015,203203016,73,QuTr_PC032_03_02,PathActorBP9,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1229,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1227,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
