m_id,m_CatMap,m_CatRegion,m_CatVariation,m_CatBlock,m_MapLabel,m_RegionIconTexID,m_RegionText,m_MapText,m_CameraSet,m_LightSet,m_BGM,m_FootSE,m_FootEffect,m_ReverbFlag,m_LanthanumFlag,m_RidingVehicle,m_WorldId,m_Battlemap,m_SubLevelList,m_JoinMap,m_MapPath,m_PathDataPath,m_PlayerAttachEffectTriggers,m_PlayerAttachEffectInvalidConditions,m_PlayerAttachEffectGroups
100002,EV,Other,N0,A1,Map_EV_Other_N0_0020_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Snow_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0020_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0020_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100003,EV,Other,N0,A1,Map_EV_Other_N0_0021_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Snow_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0021_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0021_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100004,EV,Other,N0,A1,Map_EV_Other_N0_0030_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Plain_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0030_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0030_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100005,EV,Other,N0,A1,Map_EV_Other_N0_0031_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Plain_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0031_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0031_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100006,EV,Other,N0,A1,Map_EV_Other_N0_0040_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Sea_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0040_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0040_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100007,EV,Other,N0,A1,Map_EV_Other_N0_0041_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Sea_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0041_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0041_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100008,EV,Other,N0,A1,Map_EV_Other_N0_0050_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Desert_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0050_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0050_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100009,EV,Other,N0,A1,Map_EV_Other_N0_0051_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Desert_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0051_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0051_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100010,EV,Other,N0,A1,Map_EV_Other_N0_0060_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_River_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0060_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0060_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100011,EV,Other,N0,A1,Map_EV_Other_N0_0061_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_River_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0061_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0061_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100012,EV,Other,N0,A1,Map_EV_Other_N0_0070_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0070_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0070_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100013,EV,Other,N0,A1,Map_EV_Other_N0_0071_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0071_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0071_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100014,EV,Other,N0,A1,Map_EV_Other_N0_0080_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Mount_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0080_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0080_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100015,EV,Other,N0,A1,Map_EV_Other_N0_0081_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Mount_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0081_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0081_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100164,EV,Other,N0,A1,Map_EV_Other_N0_2033_A1,6252,0,0,1,1,0,434,0,194,194,0,0,Map_FB_Mount_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2033_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2033_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100165,EV,Other,N0,A1,Map_EV_Other_N0_2034_A1,6252,0,0,1,1,0,434,0,194,194,0,0,Map_FB_Forest_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2034_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2034_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100059,EV,Other,N0,A1,Map_EV_Other_N0_0090_A1,6252,0,0,3,3,0,860,0,194,194,0,0,Map_DB_Other_C0_0001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0090_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0090_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100086,EV,Plain,N0,A1,Map_EV_Plain_N0_0001_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Plain_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_EV_Plain_N0_0001_A1,/Game/Level/PathActor/V1_0_0/Plain/Map_EV_Plain_N0_0001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100162,EV,Plain,N0,C1,Map_EV_Plain_N0_0001_C1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Plain_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_EV_Plain_N0_0001_C1,/Game/Level/PathActor/V1_0_0/Plain/Map_EV_Plain_N0_0001_C1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100185,EV,Sea,N0,A1,Map_EV_Sea_N0_1001_A1,6252,0,0,1,1,0,434,0,194,194,0,0,Map_FP_Sea_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Sea/Map_EV_Sea_N0_1001_A1,/Game/Level/PathActor/V1_0_0/Sea/Map_EV_Sea_N0_1001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100341,EV,Other,N0,A1,Map_EV_Other_N0_2045_A1,6252,0,0,1,1,0,434,0,194,194,0,0,MapNone,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2045_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2045_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
